domain,week,visits,year
4innovation.cms.gov,22,1227,2021
4innovation.cms.gov,23,2028,2021
4innovation.cms.gov,24,2117,2021
4innovation.cms.gov,25,2106,2021
4innovation.cms.gov,26,1826,2021
4innovation.cms.gov,27,1486,2021
4innovation.cms.gov,28,1819,2021
4innovation.cms.gov,29,1903,2021
4innovation.cms.gov,30,2061,2021
4innovation.cms.gov,31,1554,2021
4innovation.cms.gov,32,1767,2021
4innovation.cms.gov,33,1685,2021
4innovation.cms.gov,34,5795,2021
4innovation.cms.gov,35,8116,2021
4innovation.cms.gov,36,6571,2021
4innovation.cms.gov,37,5929,2021
4innovation.cms.gov,38,5020,2021
4innovation.cms.gov,39,5353,2021
4innovation.cms.gov,40,2308,2021
4innovation.cms.gov,41,2628,2021
4innovation.cms.gov,42,3973,2021
4innovation.cms.gov,43,3207,2021
4innovation.cms.gov,44,3475,2021
4innovation.cms.gov,45,4162,2021
4innovation.cms.gov,46,3161,2021
4innovation.cms.gov,47,1846,2021
4innovation.cms.gov,48,2582,2021
4innovation.cms.gov,49,2945,2021
4innovation.cms.gov,50,4141,2021
4innovation.cms.gov,51,2570,2021
4innovation.cms.gov,52,1935,2021
58000.nih.gov,1,113,2021
58000.nih.gov,2,127,2021
58000.nih.gov,3,103,2021
58000.nih.gov,4,217,2021
58000.nih.gov,5,118,2021
58000.nih.gov,7,134,2021
58000.nih.gov,8,221,2021
58000.nih.gov,9,112,2021
58000.nih.gov,10,221,2021
58000.nih.gov,11,116,2021
58000.nih.gov,12,527,2021
58000.nih.gov,13,217,2021
58000.nih.gov,14,104,2021
58000.nih.gov,15,109,2021
58000.nih.gov,16,103,2021
58000.nih.gov,17,101,2021
58000.nih.gov,18,375,2021
58000.nih.gov,19,101,2021
58000.nih.gov,20,110,2021
58000.nih.gov,21,449,2021
58000.nih.gov,22,338,2021
58000.nih.gov,23,736,2021
58000.nih.gov,24,339,2021
58000.nih.gov,25,534,2021
58000.nih.gov,26,535,2021
58000.nih.gov,27,369,2021
58000.nih.gov,28,460,2021
58000.nih.gov,29,404,2021
58000.nih.gov,30,447,2021
58000.nih.gov,31,485,2021
58000.nih.gov,32,373,2021
58000.nih.gov,33,587,2021
58000.nih.gov,34,330,2021
58000.nih.gov,35,495,2021
58000.nih.gov,36,113,2021
58000.nih.gov,37,695,2021
58000.nih.gov,38,508,2021
58000.nih.gov,39,443,2021
58000.nih.gov,40,466,2021
58000.nih.gov,41,127,2021
58000.nih.gov,42,332,2021
58000.nih.gov,43,219,2021
58000.nih.gov,44,664,2021
58000.nih.gov,45,388,2021
58000.nih.gov,46,489,2021
58000.nih.gov,47,240,2021
58000.nih.gov,48,523,2021
58000.nih.gov,49,716,2021
58000.nih.gov,50,499,2021
58000.nih.gov,51,101,2021
60plus.smokefree.gov,1,302,2021
60plus.smokefree.gov,2,246,2021
60plus.smokefree.gov,3,247,2021
60plus.smokefree.gov,4,106,2021
60plus.smokefree.gov,8,237,2021
60plus.smokefree.gov,9,102,2021
60plus.smokefree.gov,10,116,2021
60plus.smokefree.gov,12,101,2021
60plus.smokefree.gov,16,105,2021
60plus.smokefree.gov,19,107,2021
60plus.smokefree.gov,21,107,2021
60plus.smokefree.gov,25,120,2021
60plus.smokefree.gov,28,327,2021
60plus.smokefree.gov,29,104,2021
60plus.smokefree.gov,30,110,2021
60plus.smokefree.gov,31,108,2021
60plus.smokefree.gov,32,222,2021
60plus.smokefree.gov,33,112,2021
60plus.smokefree.gov,34,105,2021
60plus.smokefree.gov,35,331,2021
60plus.smokefree.gov,36,211,2021
60plus.smokefree.gov,37,478,2021
60plus.smokefree.gov,38,514,2021
60plus.smokefree.gov,39,593,2021
60plus.smokefree.gov,40,713,2021
60plus.smokefree.gov,41,1537,2021
60plus.smokefree.gov,42,969,2021
60plus.smokefree.gov,43,827,2021
60plus.smokefree.gov,44,1111,2021
60plus.smokefree.gov,45,1111,2021
60plus.smokefree.gov,46,733,2021
60plus.smokefree.gov,47,613,2021
60plus.smokefree.gov,48,661,2021
60plus.smokefree.gov,49,768,2021
60plus.smokefree.gov,50,635,2021
60plus.smokefree.gov,52,745,2021
aasis.omha.hhs.gov,1,1252,2021
aasis.omha.hhs.gov,2,1049,2021
aasis.omha.hhs.gov,3,1001,2021
aasis.omha.hhs.gov,4,1046,2021
aasis.omha.hhs.gov,5,1085,2021
aasis.omha.hhs.gov,6,1040,2021
aasis.omha.hhs.gov,7,1007,2021
aasis.omha.hhs.gov,8,1076,2021
aasis.omha.hhs.gov,9,1145,2021
aasis.omha.hhs.gov,10,1017,2021
aasis.omha.hhs.gov,11,990,2021
aasis.omha.hhs.gov,12,989,2021
aasis.omha.hhs.gov,13,1077,2021
aasis.omha.hhs.gov,14,1124,2021
aasis.omha.hhs.gov,15,1054,2021
aasis.omha.hhs.gov,16,1005,2021
aasis.omha.hhs.gov,17,1008,2021
aasis.omha.hhs.gov,18,938,2021
aasis.omha.hhs.gov,19,942,2021
aasis.omha.hhs.gov,20,969,2021
aasis.omha.hhs.gov,21,886,2021
aasis.omha.hhs.gov,22,857,2021
aasis.omha.hhs.gov,23,990,2021
aasis.omha.hhs.gov,24,1045,2021
aasis.omha.hhs.gov,25,981,2021
aasis.omha.hhs.gov,26,900,2021
aasis.omha.hhs.gov,27,782,2021
aasis.omha.hhs.gov,28,992,2021
aasis.omha.hhs.gov,29,1013,2021
aasis.omha.hhs.gov,30,936,2021
aasis.omha.hhs.gov,31,913,2021
aasis.omha.hhs.gov,32,988,2021
aasis.omha.hhs.gov,33,898,2021
aasis.omha.hhs.gov,34,879,2021
aasis.omha.hhs.gov,35,862,2021
aasis.omha.hhs.gov,36,769,2021
aasis.omha.hhs.gov,37,868,2021
aasis.omha.hhs.gov,38,882,2021
aasis.omha.hhs.gov,39,936,2021
aasis.omha.hhs.gov,40,889,2021
aasis.omha.hhs.gov,41,821,2021
aasis.omha.hhs.gov,42,900,2021
aasis.omha.hhs.gov,43,922,2021
aasis.omha.hhs.gov,44,856,2021
aasis.omha.hhs.gov,45,779,2021
aasis.omha.hhs.gov,46,849,2021
aasis.omha.hhs.gov,47,431,2021
aasis.omha.hhs.gov,48,882,2021
aasis.omha.hhs.gov,49,921,2021
aasis.omha.hhs.gov,50,858,2021
aasis.omha.hhs.gov,51,561,2021
aasis.omha.hhs.gov,52,414,2021
abs.cit.nih.gov,42,160,2021
access.fda.gov,1,16839,2021
access.fda.gov,2,13883,2021
access.fda.gov,3,11966,2021
access.fda.gov,4,11610,2021
access.fda.gov,5,11152,2021
access.fda.gov,6,8960,2021
access.fda.gov,7,9409,2021
access.fda.gov,8,10343,2021
access.fda.gov,9,9910,2021
access.fda.gov,10,9824,2021
access.fda.gov,11,9431,2021
access.fda.gov,12,9630,2021
access.fda.gov,13,8528,2021
access.fda.gov,14,8894,2021
access.fda.gov,15,9224,2021
access.fda.gov,16,8665,2021
access.fda.gov,17,8497,2021
access.fda.gov,18,8061,2021
access.fda.gov,19,9178,2021
access.fda.gov,20,8825,2021
access.fda.gov,21,8507,2021
access.fda.gov,22,7952,2021
access.fda.gov,23,8537,2021
access.fda.gov,24,8420,2021
access.fda.gov,25,8245,2021
access.fda.gov,26,7913,2021
access.fda.gov,27,7648,2021
access.fda.gov,28,7883,2021
access.fda.gov,29,7640,2021
access.fda.gov,30,7595,2021
access.fda.gov,31,7189,2021
access.fda.gov,32,7270,2021
access.fda.gov,33,7441,2021
access.fda.gov,34,7594,2021
access.fda.gov,35,7642,2021
access.fda.gov,36,7142,2021
access.fda.gov,37,7786,2021
access.fda.gov,38,7559,2021
access.fda.gov,39,7844,2021
access.fda.gov,40,8531,2021
access.fda.gov,41,12188,2021
access.fda.gov,42,12236,2021
access.fda.gov,43,9935,2021
access.fda.gov,44,9251,2021
access.fda.gov,45,9533,2021
access.fda.gov,46,9596,2021
access.fda.gov,47,7993,2021
access.fda.gov,48,10104,2021
access.fda.gov,49,10140,2021
access.fda.gov,50,10478,2021
access.fda.gov,51,8156,2021
access.fda.gov,52,6563,2021
accessclinicaldata.niaid.nih.gov,9,1267,2021
accessdata.fda.gov,1,386519,2021
accessdata.fda.gov,2,404722,2021
accessdata.fda.gov,3,443478,2021
accessdata.fda.gov,4,430005,2021
accessdata.fda.gov,5,446966,2021
accessdata.fda.gov,6,397221,2021
accessdata.fda.gov,7,401036,2021
accessdata.fda.gov,8,434397,2021
accessdata.fda.gov,9,454177,2021
accessdata.fda.gov,10,427069,2021
accessdata.fda.gov,11,414082,2021
accessdata.fda.gov,12,415108,2021
accessdata.fda.gov,13,374594,2021
accessdata.fda.gov,14,412837,2021
accessdata.fda.gov,15,395792,2021
accessdata.fda.gov,16,406482,2021
accessdata.fda.gov,17,393260,2021
accessdata.fda.gov,18,375553,2021
accessdata.fda.gov,19,388494,2021
accessdata.fda.gov,20,396576,2021
accessdata.fda.gov,21,390272,2021
accessdata.fda.gov,22,359363,2021
accessdata.fda.gov,23,380978,2021
accessdata.fda.gov,24,417812,2021
accessdata.fda.gov,25,391969,2021
accessdata.fda.gov,26,388116,2021
accessdata.fda.gov,27,374017,2021
accessdata.fda.gov,28,389031,2021
accessdata.fda.gov,29,391980,2021
accessdata.fda.gov,30,389524,2021
accessdata.fda.gov,31,394356,2021
accessdata.fda.gov,32,388691,2021
accessdata.fda.gov,33,401249,2021
accessdata.fda.gov,34,425670,2021
accessdata.fda.gov,35,422673,2021
accessdata.fda.gov,36,407244,2021
accessdata.fda.gov,37,422072,2021
accessdata.fda.gov,38,414251,2021
accessdata.fda.gov,39,415376,2021
accessdata.fda.gov,40,430807,2021
accessdata.fda.gov,41,402407,2021
accessdata.fda.gov,42,425699,2021
accessdata.fda.gov,43,431962,2021
accessdata.fda.gov,44,412788,2021
accessdata.fda.gov,45,469937,2021
accessdata.fda.gov,46,412827,2021
accessdata.fda.gov,47,334903,2021
accessdata.fda.gov,48,509086,2021
accessdata.fda.gov,49,447903,2021
accessdata.fda.gov,50,420762,2021
accessdata.fda.gov,51,315446,2021
accessdata.fda.gov,52,285980,2021
accessgudid.nlm.nih.gov,1,29284,2021
accessgudid.nlm.nih.gov,2,29317,2021
accessgudid.nlm.nih.gov,3,30525,2021
accessgudid.nlm.nih.gov,4,31284,2021
accessgudid.nlm.nih.gov,5,32129,2021
accessgudid.nlm.nih.gov,6,32305,2021
accessgudid.nlm.nih.gov,7,31708,2021
accessgudid.nlm.nih.gov,8,33257,2021
accessgudid.nlm.nih.gov,9,33411,2021
accessgudid.nlm.nih.gov,10,33272,2021
accessgudid.nlm.nih.gov,11,32858,2021
accessgudid.nlm.nih.gov,12,33078,2021
accessgudid.nlm.nih.gov,13,29897,2021
accessgudid.nlm.nih.gov,14,29997,2021
accessgudid.nlm.nih.gov,15,31769,2021
accessgudid.nlm.nih.gov,16,31679,2021
accessgudid.nlm.nih.gov,17,32258,2021
accessgudid.nlm.nih.gov,18,31258,2021
accessgudid.nlm.nih.gov,19,31146,2021
accessgudid.nlm.nih.gov,20,32477,2021
accessgudid.nlm.nih.gov,21,31514,2021
accessgudid.nlm.nih.gov,22,28272,2021
accessgudid.nlm.nih.gov,23,31748,2021
accessgudid.nlm.nih.gov,24,31245,2021
accessgudid.nlm.nih.gov,25,31247,2021
accessgudid.nlm.nih.gov,26,31011,2021
accessgudid.nlm.nih.gov,27,27994,2021
accessgudid.nlm.nih.gov,28,31992,2021
accessgudid.nlm.nih.gov,29,31954,2021
accessgudid.nlm.nih.gov,30,32114,2021
accessgudid.nlm.nih.gov,31,31208,2021
accessgudid.nlm.nih.gov,32,31458,2021
accessgudid.nlm.nih.gov,33,31148,2021
accessgudid.nlm.nih.gov,34,32305,2021
accessgudid.nlm.nih.gov,35,31574,2021
accessgudid.nlm.nih.gov,36,27966,2021
accessgudid.nlm.nih.gov,37,32702,2021
accessgudid.nlm.nih.gov,38,32828,2021
accessgudid.nlm.nih.gov,39,33109,2021
accessgudid.nlm.nih.gov,40,32948,2021
accessgudid.nlm.nih.gov,41,31016,2021
accessgudid.nlm.nih.gov,42,33452,2021
accessgudid.nlm.nih.gov,43,33985,2021
accessgudid.nlm.nih.gov,44,33349,2021
accessgudid.nlm.nih.gov,45,33563,2021
accessgudid.nlm.nih.gov,46,33503,2021
accessgudid.nlm.nih.gov,47,23971,2021
accessgudid.nlm.nih.gov,48,32451,2021
accessgudid.nlm.nih.gov,49,32792,2021
accessgudid.nlm.nih.gov,50,32655,2021
accessgudid.nlm.nih.gov,51,25457,2021
accessgudid.nlm.nih.gov,52,21257,2021
account.mymedicare.gov,1,682524,2021
account.mymedicare.gov,2,605336,2021
account.mymedicare.gov,3,514112,2021
account.mymedicare.gov,4,467111,2021
account.mymedicare.gov,5,628104,2021
account.mymedicare.gov,6,554748,2021
account.mymedicare.gov,7,462976,2021
account.mymedicare.gov,8,466857,2021
account.mymedicare.gov,9,239031,2021
account.mymedicare.gov,10,36461,2021
account.mymedicare.gov,11,28545,2021
account.mymedicare.gov,12,24642,2021
account.mymedicare.gov,13,21760,2021
account.mymedicare.gov,14,28671,2021
account.mymedicare.gov,15,2828,2021
account.ncbi.nlm.nih.gov,1,1238,2021
account.ncbi.nlm.nih.gov,2,1133,2021
account.ncbi.nlm.nih.gov,3,745,2021
account.ncbi.nlm.nih.gov,4,579,2021
account.ncbi.nlm.nih.gov,5,619,2021
account.ncbi.nlm.nih.gov,6,850,2021
account.ncbi.nlm.nih.gov,7,649,2021
account.ncbi.nlm.nih.gov,8,770,2021
account.ncbi.nlm.nih.gov,9,673,2021
account.ncbi.nlm.nih.gov,10,91707,2021
account.ncbi.nlm.nih.gov,11,115073,2021
account.ncbi.nlm.nih.gov,12,110800,2021
account.ncbi.nlm.nih.gov,13,99220,2021
account.ncbi.nlm.nih.gov,14,112051,2021
account.ncbi.nlm.nih.gov,15,110882,2021
account.ncbi.nlm.nih.gov,16,109257,2021
account.ncbi.nlm.nih.gov,17,99500,2021
account.ncbi.nlm.nih.gov,18,99014,2021
account.ncbi.nlm.nih.gov,19,96754,2021
account.ncbi.nlm.nih.gov,20,96269,2021
account.ncbi.nlm.nih.gov,21,96175,2021
account.ncbi.nlm.nih.gov,22,92028,2021
account.ncbi.nlm.nih.gov,23,94175,2021
account.ncbi.nlm.nih.gov,24,87828,2021
account.ncbi.nlm.nih.gov,25,85742,2021
account.ncbi.nlm.nih.gov,26,82053,2021
account.ncbi.nlm.nih.gov,27,83135,2021
account.ncbi.nlm.nih.gov,28,84998,2021
account.ncbi.nlm.nih.gov,29,84024,2021
account.ncbi.nlm.nih.gov,30,81667,2021
account.ncbi.nlm.nih.gov,31,85849,2021
account.ncbi.nlm.nih.gov,32,86706,2021
account.ncbi.nlm.nih.gov,33,87594,2021
account.ncbi.nlm.nih.gov,34,97440,2021
account.ncbi.nlm.nih.gov,35,99022,2021
account.ncbi.nlm.nih.gov,36,108137,2021
account.ncbi.nlm.nih.gov,37,119126,2021
account.ncbi.nlm.nih.gov,38,122364,2021
account.ncbi.nlm.nih.gov,39,124550,2021
account.ncbi.nlm.nih.gov,40,130795,2021
account.ncbi.nlm.nih.gov,41,131931,2021
account.ncbi.nlm.nih.gov,42,133803,2021
account.ncbi.nlm.nih.gov,43,130094,2021
account.ncbi.nlm.nih.gov,44,127954,2021
account.ncbi.nlm.nih.gov,45,131680,2021
account.ncbi.nlm.nih.gov,46,132121,2021
account.ncbi.nlm.nih.gov,47,122407,2021
account.ncbi.nlm.nih.gov,48,125481,2021
account.ncbi.nlm.nih.gov,49,117376,2021
account.ncbi.nlm.nih.gov,50,110422,2021
account.ncbi.nlm.nih.gov,51,83574,2021
account.ncbi.nlm.nih.gov,52,75197,2021
acd.od.nih.gov,7,1963,2021
acd.od.nih.gov,8,1717,2021
acd.od.nih.gov,9,879,2021
acd.od.nih.gov,18,147,2021
acd.od.nih.gov,22,118,2021
acd.od.nih.gov,23,2011,2021
acd.od.nih.gov,24,756,2021
acd.od.nih.gov,25,107,2021
acd.od.nih.gov,40,280,2021
acd.od.nih.gov,41,109,2021
acd.od.nih.gov,42,111,2021
acd.od.nih.gov,47,127,2021
acd.od.nih.gov,48,104,2021
acd.od.nih.gov,49,1438,2021
acd.od.nih.gov,50,163,2021
acf.hhs.gov,1,89202,2021
acf.hhs.gov,2,90976,2021
acf.hhs.gov,3,89524,2021
acf.hhs.gov,4,98962,2021
acf.hhs.gov,5,100487,2021
acf.hhs.gov,6,118520,2021
acf.hhs.gov,7,119825,2021
acf.hhs.gov,8,143086,2021
acf.hhs.gov,9,141197,2021
acf.hhs.gov,10,133307,2021
acf.hhs.gov,11,141191,2021
acf.hhs.gov,12,146291,2021
acf.hhs.gov,13,133736,2021
acf.hhs.gov,14,137076,2021
acf.hhs.gov,15,142808,2021
acf.hhs.gov,16,141519,2021
acf.hhs.gov,17,139323,2021
acf.hhs.gov,18,135094,2021
acf.hhs.gov,19,138891,2021
acf.hhs.gov,20,135146,2021
acf.hhs.gov,21,130456,2021
acf.hhs.gov,22,123165,2021
acf.hhs.gov,23,137578,2021
acf.hhs.gov,24,127251,2021
acf.hhs.gov,25,128257,2021
acf.hhs.gov,26,115795,2021
acf.hhs.gov,27,111587,2021
acf.hhs.gov,28,128066,2021
acf.hhs.gov,29,133060,2021
acf.hhs.gov,30,141183,2021
acf.hhs.gov,31,153071,2021
acf.hhs.gov,32,134891,2021
acf.hhs.gov,33,174905,2021
acf.hhs.gov,34,175808,2021
acf.hhs.gov,35,148051,2021
acf.hhs.gov,36,149716,2021
acf.hhs.gov,37,164999,2021
acf.hhs.gov,38,149173,2021
acf.hhs.gov,39,150936,2021
acf.hhs.gov,40,145528,2021
acf.hhs.gov,41,153332,2021
acf.hhs.gov,42,157962,2021
acf.hhs.gov,43,154646,2021
acf.hhs.gov,44,172405,2021
acf.hhs.gov,45,143063,2021
acf.hhs.gov,46,161590,2021
acf.hhs.gov,47,114495,2021
acf.hhs.gov,48,156522,2021
acf.hhs.gov,49,149972,2021
acf.hhs.gov,50,147517,2021
acf.hhs.gov,51,93867,2021
acf.hhs.gov,52,97017,2021
acl.gov,1,23082,2021
acl.gov,2,28175,2021
acl.gov,3,29669,2021
acl.gov,4,29394,2021
acl.gov,5,28647,2021
acl.gov,6,29420,2021
acl.gov,7,28301,2021
acl.gov,8,38938,2021
acl.gov,9,36175,2021
acl.gov,10,35804,2021
acl.gov,11,35591,2021
acl.gov,12,34045,2021
acl.gov,13,33609,2021
acl.gov,14,33457,2021
acl.gov,15,37698,2021
acl.gov,16,36803,2021
acl.gov,17,39206,2021
acl.gov,18,42808,2021
acl.gov,19,38680,2021
acl.gov,20,39530,2021
acl.gov,21,40571,2021
acl.gov,22,29607,2021
acl.gov,23,33704,2021
acl.gov,24,30155,2021
acl.gov,25,38624,2021
acl.gov,26,32840,2021
acl.gov,27,30286,2021
acl.gov,28,35680,2021
acl.gov,29,31481,2021
acl.gov,30,34178,2021
acl.gov,31,30288,2021
acl.gov,32,32879,2021
acl.gov,33,31464,2021
acl.gov,34,30785,2021
acl.gov,35,30501,2021
acl.gov,36,33579,2021
acl.gov,37,36474,2021
acl.gov,38,33127,2021
acl.gov,39,36120,2021
acl.gov,40,37299,2021
acl.gov,41,32946,2021
acl.gov,42,38520,2021
acl.gov,43,39139,2021
acl.gov,44,37083,2021
acl.gov,45,35623,2021
acl.gov,46,35230,2021
acl.gov,47,26751,2021
acl.gov,48,36535,2021
acl.gov,49,36110,2021
acl.gov,50,33210,2021
acl.gov,51,21867,2021
acl.gov,52,22615,2021
acq-map.od.nih.gov,40,119,2021
addiction.surgeongeneral.gov,1,820,2021
addiction.surgeongeneral.gov,2,1016,2021
addiction.surgeongeneral.gov,3,1193,2021
addiction.surgeongeneral.gov,4,1343,2021
addiction.surgeongeneral.gov,5,1384,2021
addiction.surgeongeneral.gov,6,1407,2021
addiction.surgeongeneral.gov,7,1438,2021
addiction.surgeongeneral.gov,8,1589,2021
addiction.surgeongeneral.gov,9,1624,2021
addiction.surgeongeneral.gov,10,1529,2021
addiction.surgeongeneral.gov,11,1565,2021
addiction.surgeongeneral.gov,12,1573,2021
addiction.surgeongeneral.gov,13,1427,2021
addiction.surgeongeneral.gov,14,1517,2021
addiction.surgeongeneral.gov,15,1654,2021
addiction.surgeongeneral.gov,16,1860,2021
addiction.surgeongeneral.gov,17,1643,2021
addiction.surgeongeneral.gov,18,1522,2021
addiction.surgeongeneral.gov,19,1368,2021
addiction.surgeongeneral.gov,20,1308,2021
addiction.surgeongeneral.gov,21,1259,2021
addiction.surgeongeneral.gov,22,1136,2021
addiction.surgeongeneral.gov,23,1067,2021
addiction.surgeongeneral.gov,24,1078,2021
addiction.surgeongeneral.gov,25,1057,2021
addiction.surgeongeneral.gov,26,881,2021
addiction.surgeongeneral.gov,27,942,2021
addiction.surgeongeneral.gov,28,1089,2021
addiction.surgeongeneral.gov,29,1062,2021
addiction.surgeongeneral.gov,30,963,2021
addiction.surgeongeneral.gov,31,985,2021
addiction.surgeongeneral.gov,32,996,2021
addiction.surgeongeneral.gov,33,880,2021
addiction.surgeongeneral.gov,34,1476,2021
addiction.surgeongeneral.gov,35,1247,2021
addiction.surgeongeneral.gov,36,1513,2021
addiction.surgeongeneral.gov,37,1735,2021
addiction.surgeongeneral.gov,38,1756,2021
addiction.surgeongeneral.gov,39,1952,2021
addiction.surgeongeneral.gov,40,1819,2021
addiction.surgeongeneral.gov,41,1749,2021
addiction.surgeongeneral.gov,42,1982,2021
addiction.surgeongeneral.gov,43,2067,2021
addiction.surgeongeneral.gov,44,2149,2021
addiction.surgeongeneral.gov,45,2294,2021
addiction.surgeongeneral.gov,46,2113,2021
addiction.surgeongeneral.gov,47,1607,2021
addiction.surgeongeneral.gov,48,2169,2021
addiction.surgeongeneral.gov,49,2236,2021
addiction.surgeongeneral.gov,50,1654,2021
addiction.surgeongeneral.gov,51,572,2021
addiction.surgeongeneral.gov,52,621,2021
afni-dev.nimh.nih.gov,48,369,2021
afni.nimh.nih.gov,1,237,2021
afni.nimh.nih.gov,2,511,2021
afni.nimh.nih.gov,3,353,2021
afni.nimh.nih.gov,4,498,2021
afni.nimh.nih.gov,5,585,2021
afni.nimh.nih.gov,6,346,2021
afni.nimh.nih.gov,7,340,2021
afni.nimh.nih.gov,8,598,2021
afni.nimh.nih.gov,9,509,2021
afni.nimh.nih.gov,10,657,2021
afni.nimh.nih.gov,11,612,2021
afni.nimh.nih.gov,12,485,2021
afni.nimh.nih.gov,13,504,2021
afni.nimh.nih.gov,14,391,2021
afni.nimh.nih.gov,15,557,2021
afni.nimh.nih.gov,16,485,2021
afni.nimh.nih.gov,17,591,2021
afni.nimh.nih.gov,18,330,2021
afni.nimh.nih.gov,19,580,2021
afni.nimh.nih.gov,20,632,2021
afni.nimh.nih.gov,21,581,2021
afni.nimh.nih.gov,22,377,2021
afni.nimh.nih.gov,23,512,2021
afni.nimh.nih.gov,24,475,2021
afni.nimh.nih.gov,25,510,2021
afni.nimh.nih.gov,26,338,2021
afni.nimh.nih.gov,27,538,2021
afni.nimh.nih.gov,28,481,2021
afni.nimh.nih.gov,29,341,2021
afni.nimh.nih.gov,30,376,2021
afni.nimh.nih.gov,31,322,2021
afni.nimh.nih.gov,32,471,2021
afni.nimh.nih.gov,33,219,2021
afni.nimh.nih.gov,34,368,2021
afni.nimh.nih.gov,35,342,2021
afni.nimh.nih.gov,36,494,2021
afni.nimh.nih.gov,37,670,2021
afni.nimh.nih.gov,38,576,2021
afni.nimh.nih.gov,39,698,2021
afni.nimh.nih.gov,40,664,2021
afni.nimh.nih.gov,41,666,2021
afni.nimh.nih.gov,42,700,2021
