domain,week,visits,year
4innovation-test.cms.gov,38,123,2022
4innovation-test.cms.gov,39,104,2022
4innovation-test.cms.gov,40,275,2022
4innovation-test.cms.gov,41,441,2022
4innovation-test.cms.gov,42,469,2022
4innovation-test.cms.gov,46,131,2022
4innovation-test.cms.gov,48,342,2022
4innovation-test.cms.gov,49,240,2022
4innovation-test.cms.gov,50,104,2022
4innovation-test.cms.gov,51,212,2022
4innovation-test.cms.gov,52,299,2022
4innovation.cms.gov,1,4433,2022
4innovation.cms.gov,2,3805,2022
4innovation.cms.gov,3,2810,2022
4innovation.cms.gov,4,3636,2022
4innovation.cms.gov,5,3419,2022
4innovation.cms.gov,6,3175,2022
4innovation.cms.gov,7,3187,2022
4innovation.cms.gov,8,2555,2022
4innovation.cms.gov,9,3055,2022
4innovation.cms.gov,10,2689,2022
4innovation.cms.gov,11,2386,2022
4innovation.cms.gov,12,2334,2022
4innovation.cms.gov,13,2818,2022
4innovation.cms.gov,14,3937,2022
4innovation.cms.gov,15,3539,2022
4innovation.cms.gov,16,3171,2022
4innovation.cms.gov,17,2632,2022
4innovation.cms.gov,18,3809,2022
4innovation.cms.gov,19,3689,2022
4innovation.cms.gov,20,4666,2022
4innovation.cms.gov,21,3320,2022
4innovation.cms.gov,22,2845,2022
4innovation.cms.gov,23,4488,2022
4innovation.cms.gov,24,3145,2022
4innovation.cms.gov,25,2343,2022
4innovation.cms.gov,26,2563,2022
4innovation.cms.gov,27,3224,2022
4innovation.cms.gov,28,3985,2022
4innovation.cms.gov,29,4147,2022
4innovation.cms.gov,30,5172,2022
4innovation.cms.gov,31,6220,2022
4innovation.cms.gov,32,4387,2022
4innovation.cms.gov,33,3877,2022
4innovation.cms.gov,34,3793,2022
4innovation.cms.gov,35,3548,2022
4innovation.cms.gov,36,3626,2022
4innovation.cms.gov,37,3093,2022
4innovation.cms.gov,38,2761,2022
4innovation.cms.gov,39,3266,2022
4innovation.cms.gov,40,3234,2022
4innovation.cms.gov,41,2432,2022
4innovation.cms.gov,42,2563,2022
4innovation.cms.gov,43,2924,2022
4innovation.cms.gov,44,3542,2022
4innovation.cms.gov,45,4384,2022
4innovation.cms.gov,46,3735,2022
4innovation.cms.gov,47,2389,2022
4innovation.cms.gov,48,4745,2022
4innovation.cms.gov,49,6206,2022
4innovation.cms.gov,50,4697,2022
4innovation.cms.gov,51,4017,2022
4innovation.cms.gov,52,2348,2022
58000.nih.gov,1,388,2022
58000.nih.gov,2,553,2022
58000.nih.gov,3,394,2022
58000.nih.gov,4,603,2022
58000.nih.gov,5,675,2022
58000.nih.gov,6,377,2022
58000.nih.gov,7,641,2022
58000.nih.gov,8,502,2022
58000.nih.gov,9,596,2022
58000.nih.gov,10,464,2022
58000.nih.gov,11,541,2022
58000.nih.gov,12,657,2022
58000.nih.gov,13,713,2022
58000.nih.gov,14,715,2022
58000.nih.gov,15,652,2022
58000.nih.gov,16,696,2022
58000.nih.gov,17,708,2022
58000.nih.gov,18,676,2022
58000.nih.gov,19,556,2022
58000.nih.gov,20,625,2022
58000.nih.gov,21,749,2022
58000.nih.gov,22,671,2022
58000.nih.gov,23,596,2022
58000.nih.gov,24,609,2022
58000.nih.gov,25,399,2022
58000.nih.gov,26,600,2022
58000.nih.gov,27,496,2022
58000.nih.gov,28,569,2022
58000.nih.gov,29,783,2022
58000.nih.gov,30,798,2022
58000.nih.gov,31,673,2022
58000.nih.gov,32,699,2022
58000.nih.gov,33,485,2022
58000.nih.gov,34,626,2022
58000.nih.gov,35,448,2022
58000.nih.gov,36,376,2022
58000.nih.gov,37,486,2022
58000.nih.gov,38,123,2022
58000.nih.gov,39,607,2022
58000.nih.gov,40,854,2022
58000.nih.gov,41,572,2022
58000.nih.gov,42,785,2022
58000.nih.gov,43,705,2022
58000.nih.gov,44,622,2022
58000.nih.gov,45,448,2022
58000.nih.gov,46,1179,2022
58000.nih.gov,47,348,2022
60plus.smokefree.gov,1,1035,2022
60plus.smokefree.gov,2,935,2022
60plus.smokefree.gov,3,1244,2022
60plus.smokefree.gov,4,864,2022
60plus.smokefree.gov,5,1053,2022
60plus.smokefree.gov,6,1022,2022
60plus.smokefree.gov,7,841,2022
60plus.smokefree.gov,8,833,2022
60plus.smokefree.gov,9,986,2022
60plus.smokefree.gov,10,933,2022
60plus.smokefree.gov,11,1058,2022
60plus.smokefree.gov,12,1074,2022
60plus.smokefree.gov,13,1018,2022
60plus.smokefree.gov,14,1050,2022
60plus.smokefree.gov,15,1110,2022
60plus.smokefree.gov,16,1047,2022
60plus.smokefree.gov,17,974,2022
60plus.smokefree.gov,18,996,2022
60plus.smokefree.gov,19,989,2022
60plus.smokefree.gov,20,1158,2022
60plus.smokefree.gov,21,807,2022
60plus.smokefree.gov,22,800,2022
60plus.smokefree.gov,23,508,2022
60plus.smokefree.gov,24,858,2022
60plus.smokefree.gov,25,655,2022
60plus.smokefree.gov,26,756,2022
60plus.smokefree.gov,27,603,2022
60plus.smokefree.gov,28,636,2022
60plus.smokefree.gov,29,694,2022
60plus.smokefree.gov,30,624,2022
60plus.smokefree.gov,31,770,2022
60plus.smokefree.gov,32,844,2022
60plus.smokefree.gov,33,916,2022
60plus.smokefree.gov,34,760,2022
60plus.smokefree.gov,35,781,2022
60plus.smokefree.gov,36,766,2022
60plus.smokefree.gov,37,1030,2022
60plus.smokefree.gov,38,1204,2022
60plus.smokefree.gov,39,1246,2022
60plus.smokefree.gov,40,1238,2022
60plus.smokefree.gov,41,1261,2022
60plus.smokefree.gov,42,1267,2022
60plus.smokefree.gov,43,1230,2022
60plus.smokefree.gov,44,1141,2022
60plus.smokefree.gov,45,1267,2022
60plus.smokefree.gov,46,1295,2022
60plus.smokefree.gov,47,1122,2022
60plus.smokefree.gov,48,1095,2022
60plus.smokefree.gov,49,941,2022
60plus.smokefree.gov,50,703,2022
60plus.smokefree.gov,51,385,2022
60plus.smokefree.gov,52,844,2022
aasis.omha.hhs.gov,1,865,2022
aasis.omha.hhs.gov,2,911,2022
aasis.omha.hhs.gov,3,742,2022
aasis.omha.hhs.gov,4,803,2022
aasis.omha.hhs.gov,5,846,2022
aasis.omha.hhs.gov,6,771,2022
aasis.omha.hhs.gov,7,821,2022
aasis.omha.hhs.gov,8,796,2022
aasis.omha.hhs.gov,9,853,2022
aasis.omha.hhs.gov,10,804,2022
aasis.omha.hhs.gov,11,785,2022
aasis.omha.hhs.gov,12,767,2022
aasis.omha.hhs.gov,13,789,2022
aasis.omha.hhs.gov,14,705,2022
aasis.omha.hhs.gov,15,677,2022
aasis.omha.hhs.gov,16,702,2022
aasis.omha.hhs.gov,17,672,2022
aasis.omha.hhs.gov,18,668,2022
aasis.omha.hhs.gov,19,608,2022
aasis.omha.hhs.gov,20,676,2022
aasis.omha.hhs.gov,21,632,2022
aasis.omha.hhs.gov,22,548,2022
aasis.omha.hhs.gov,23,529,2022
aasis.omha.hhs.gov,24,704,2022
aasis.omha.hhs.gov,25,459,2022
aasis.omha.hhs.gov,26,506,2022
aasis.omha.hhs.gov,27,540,2022
aasis.omha.hhs.gov,28,636,2022
aasis.omha.hhs.gov,29,631,2022
aasis.omha.hhs.gov,30,509,2022
aasis.omha.hhs.gov,31,673,2022
aasis.omha.hhs.gov,32,539,2022
aasis.omha.hhs.gov,33,629,2022
aasis.omha.hhs.gov,34,494,2022
aasis.omha.hhs.gov,35,463,2022
aasis.omha.hhs.gov,36,493,2022
aasis.omha.hhs.gov,37,524,2022
aasis.omha.hhs.gov,38,601,2022
aasis.omha.hhs.gov,39,495,2022
aasis.omha.hhs.gov,40,587,2022
aasis.omha.hhs.gov,41,375,2022
aasis.omha.hhs.gov,42,571,2022
aasis.omha.hhs.gov,43,505,2022
aasis.omha.hhs.gov,44,462,2022
aasis.omha.hhs.gov,45,477,2022
aasis.omha.hhs.gov,46,520,2022
aasis.omha.hhs.gov,47,229,2022
aasis.omha.hhs.gov,48,381,2022
aasis.omha.hhs.gov,49,362,2022
aasis.omha.hhs.gov,50,349,2022
access.fda.gov,1,8266,2022
access.fda.gov,2,9104,2022
access.fda.gov,3,8882,2022
access.fda.gov,4,8524,2022
access.fda.gov,5,7363,2022
access.fda.gov,6,8169,2022
access.fda.gov,7,8416,2022
access.fda.gov,8,8329,2022
access.fda.gov,9,8265,2022
access.fda.gov,10,8610,2022
access.fda.gov,11,8051,2022
access.fda.gov,12,7631,2022
access.fda.gov,13,8021,2022
access.fda.gov,14,7533,2022
access.fda.gov,15,6831,2022
access.fda.gov,16,7611,2022
access.fda.gov,17,7573,2022
access.fda.gov,18,6937,2022
access.fda.gov,19,7603,2022
access.fda.gov,20,9887,2022
access.fda.gov,21,9680,2022
access.fda.gov,22,7947,2022
access.fda.gov,23,8289,2022
access.fda.gov,24,9176,2022
access.fda.gov,25,9008,2022
access.fda.gov,26,7906,2022
access.fda.gov,27,7471,2022
access.fda.gov,28,7809,2022
access.fda.gov,29,8570,2022
access.fda.gov,30,9075,2022
access.fda.gov,31,8550,2022
access.fda.gov,32,8678,2022
access.fda.gov,33,7833,2022
access.fda.gov,34,8258,2022
access.fda.gov,35,8866,2022
access.fda.gov,36,7760,2022
access.fda.gov,37,8456,2022
access.fda.gov,38,8790,2022
access.fda.gov,39,8847,2022
access.fda.gov,40,11780,2022
access.fda.gov,41,11181,2022
access.fda.gov,42,12120,2022
access.fda.gov,43,12515,2022
access.fda.gov,44,12118,2022
access.fda.gov,45,17292,2022
access.fda.gov,46,14614,2022
access.fda.gov,47,10970,2022
access.fda.gov,48,13899,2022
access.fda.gov,49,15656,2022
access.fda.gov,50,16639,2022
access.fda.gov,51,14657,2022
access.fda.gov,52,13651,2022
access.preprod.fda.gov,30,228,2022
accessclinicaldata.niaid.nih.gov,3,286,2022
accessclinicaldata.niaid.nih.gov,7,6456,2022
accessclinicaldata.niaid.nih.gov,8,15179,2022
accessclinicaldata.niaid.nih.gov,9,18557,2022
accessclinicaldata.niaid.nih.gov,10,14076,2022
accessclinicaldata.niaid.nih.gov,11,12001,2022
accessclinicaldata.niaid.nih.gov,12,441,2022
accessclinicaldata.niaid.nih.gov,13,6951,2022
accessclinicaldata.niaid.nih.gov,14,7847,2022
accessclinicaldata.niaid.nih.gov,15,396,2022
accessclinicaldata.niaid.nih.gov,16,12372,2022
accessclinicaldata.niaid.nih.gov,17,2520,2022
accessclinicaldata.niaid.nih.gov,18,10969,2022
accessclinicaldata.niaid.nih.gov,19,4145,2022
accessclinicaldata.niaid.nih.gov,21,4167,2022
accessclinicaldata.niaid.nih.gov,22,6570,2022
accessclinicaldata.niaid.nih.gov,23,4107,2022
accessclinicaldata.niaid.nih.gov,24,5973,2022
accessclinicaldata.niaid.nih.gov,25,11978,2022
accessclinicaldata.niaid.nih.gov,26,12225,2022
accessclinicaldata.niaid.nih.gov,28,9084,2022
accessclinicaldata.niaid.nih.gov,33,3481,2022
accessclinicaldata.niaid.nih.gov,37,120,2022
accessclinicaldata.niaid.nih.gov,38,122,2022
accessclinicaldata.niaid.nih.gov,39,112,2022
accessclinicaldata.niaid.nih.gov,40,101,2022
accessclinicaldata.niaid.nih.gov,41,113,2022
accessclinicaldata.niaid.nih.gov,42,105,2022
accessclinicaldata.niaid.nih.gov,45,111,2022
accessclinicaldata.niaid.nih.gov,46,106,2022
accessclinicaldata.niaid.nih.gov,47,107,2022
accessclinicaldata.niaid.nih.gov,48,111,2022
accessclinicaldata.niaid.nih.gov,49,104,2022
accessclinicaldata.niaid.nih.gov,50,101,2022
accessclinicaldata.niaid.nih.gov,51,111,2022
accessclinicaldata.niaid.nih.gov,52,101,2022
accessdata.fda.gov,1,411104,2022
accessdata.fda.gov,2,436797,2022
accessdata.fda.gov,3,419538,2022
accessdata.fda.gov,4,416512,2022
accessdata.fda.gov,5,390818,2022
accessdata.fda.gov,6,443418,2022
accessdata.fda.gov,7,428359,2022
accessdata.fda.gov,8,386561,2022
accessdata.fda.gov,9,407367,2022
accessdata.fda.gov,10,408641,2022
accessdata.fda.gov,11,390231,2022
accessdata.fda.gov,12,406419,2022
accessdata.fda.gov,13,404117,2022
accessdata.fda.gov,14,465716,2022
accessdata.fda.gov,15,515877,2022
accessdata.fda.gov,16,533948,2022
accessdata.fda.gov,17,448535,2022
accessdata.fda.gov,18,373643,2022
accessdata.fda.gov,19,424591,2022
accessdata.fda.gov,20,399935,2022
accessdata.fda.gov,21,385930,2022
accessdata.fda.gov,22,378253,2022
accessdata.fda.gov,23,375564,2022
accessdata.fda.gov,24,356912,2022
accessdata.fda.gov,25,362496,2022
accessdata.fda.gov,26,389861,2022
accessdata.fda.gov,27,320090,2022
accessdata.fda.gov,28,352362,2022
accessdata.fda.gov,29,372349,2022
accessdata.fda.gov,30,367196,2022
accessdata.fda.gov,31,442276,2022
accessdata.fda.gov,32,237839,2022
accessdata.fda.gov,33,160035,2022
accessdata.fda.gov,34,159426,2022
accessdata.fda.gov,35,181545,2022
accessdata.fda.gov,36,141012,2022
accessdata.fda.gov,37,161840,2022
accessdata.fda.gov,38,150631,2022
accessdata.fda.gov,39,153135,2022
accessdata.fda.gov,40,143602,2022
accessdata.fda.gov,41,154661,2022
accessdata.fda.gov,42,162741,2022
accessdata.fda.gov,43,148565,2022
accessdata.fda.gov,44,154749,2022
accessdata.fda.gov,45,160815,2022
accessdata.fda.gov,46,155866,2022
accessdata.fda.gov,47,124695,2022
accessdata.fda.gov,48,161964,2022
accessdata.fda.gov,49,181418,2022
accessdata.fda.gov,50,151082,2022
accessdata.fda.gov,51,134753,2022
accessdata.fda.gov,52,98148,2022
accessgudid.nlm.nih.gov,1,29839,2022
accessgudid.nlm.nih.gov,2,31714,2022
accessgudid.nlm.nih.gov,3,31543,2022
accessgudid.nlm.nih.gov,4,33461,2022
accessgudid.nlm.nih.gov,5,34491,2022
accessgudid.nlm.nih.gov,6,35562,2022
accessgudid.nlm.nih.gov,7,36372,2022
accessgudid.nlm.nih.gov,8,34823,2022
accessgudid.nlm.nih.gov,9,34835,2022
accessgudid.nlm.nih.gov,10,35691,2022
accessgudid.nlm.nih.gov,11,34908,2022
accessgudid.nlm.nih.gov,12,36309,2022
accessgudid.nlm.nih.gov,13,35409,2022
accessgudid.nlm.nih.gov,14,35668,2022
accessgudid.nlm.nih.gov,15,33155,2022
accessgudid.nlm.nih.gov,16,34900,2022
accessgudid.nlm.nih.gov,17,35017,2022
accessgudid.nlm.nih.gov,18,33652,2022
accessgudid.nlm.nih.gov,19,35945,2022
accessgudid.nlm.nih.gov,20,34993,2022
accessgudid.nlm.nih.gov,21,35330,2022
accessgudid.nlm.nih.gov,22,32227,2022
accessgudid.nlm.nih.gov,23,36251,2022
accessgudid.nlm.nih.gov,24,36655,2022
accessgudid.nlm.nih.gov,25,36844,2022
accessgudid.nlm.nih.gov,26,35752,2022
accessgudid.nlm.nih.gov,27,31874,2022
accessgudid.nlm.nih.gov,28,36871,2022
accessgudid.nlm.nih.gov,29,37633,2022
accessgudid.nlm.nih.gov,30,37658,2022
accessgudid.nlm.nih.gov,31,37723,2022
accessgudid.nlm.nih.gov,32,38096,2022
accessgudid.nlm.nih.gov,33,38556,2022
accessgudid.nlm.nih.gov,34,40255,2022
accessgudid.nlm.nih.gov,35,38590,2022
accessgudid.nlm.nih.gov,36,33843,2022
accessgudid.nlm.nih.gov,37,38843,2022
accessgudid.nlm.nih.gov,38,40198,2022
accessgudid.nlm.nih.gov,39,39940,2022
accessgudid.nlm.nih.gov,40,37647,2022
accessgudid.nlm.nih.gov,41,39179,2022
accessgudid.nlm.nih.gov,42,37860,2022
accessgudid.nlm.nih.gov,43,37338,2022
accessgudid.nlm.nih.gov,44,40654,2022
accessgudid.nlm.nih.gov,45,40491,2022
accessgudid.nlm.nih.gov,46,42686,2022
accessgudid.nlm.nih.gov,47,29905,2022
accessgudid.nlm.nih.gov,48,40220,2022
accessgudid.nlm.nih.gov,49,39423,2022
accessgudid.nlm.nih.gov,50,41074,2022
accessgudid.nlm.nih.gov,51,37965,2022
accessgudid.nlm.nih.gov,52,24829,2022
account.ncbi.nlm.nih.gov,1,104994,2022
account.ncbi.nlm.nih.gov,2,111162,2022
account.ncbi.nlm.nih.gov,3,121166,2022
account.ncbi.nlm.nih.gov,4,120195,2022
account.ncbi.nlm.nih.gov,5,118330,2022
account.ncbi.nlm.nih.gov,6,128504,2022
account.ncbi.nlm.nih.gov,7,131856,2022
account.ncbi.nlm.nih.gov,8,129772,2022
account.ncbi.nlm.nih.gov,9,140532,2022
account.ncbi.nlm.nih.gov,10,141314,2022
account.ncbi.nlm.nih.gov,11,137971,2022
account.ncbi.nlm.nih.gov,12,144474,2022
account.ncbi.nlm.nih.gov,13,143302,2022
account.ncbi.nlm.nih.gov,14,147793,2022
account.ncbi.nlm.nih.gov,15,140277,2022
account.ncbi.nlm.nih.gov,16,153188,2022
account.ncbi.nlm.nih.gov,17,144933,2022
account.ncbi.nlm.nih.gov,18,135203,2022
account.ncbi.nlm.nih.gov,19,143205,2022
account.ncbi.nlm.nih.gov,20,139353,2022
account.ncbi.nlm.nih.gov,21,133383,2022
account.ncbi.nlm.nih.gov,22,121677,2022
account.ncbi.nlm.nih.gov,23,162104,2022
account.ncbi.nlm.nih.gov,24,153554,2022
account.ncbi.nlm.nih.gov,25,136102,2022
account.ncbi.nlm.nih.gov,26,115707,2022
account.ncbi.nlm.nih.gov,27,108730,2022
account.ncbi.nlm.nih.gov,28,109649,2022
account.ncbi.nlm.nih.gov,29,120116,2022
account.ncbi.nlm.nih.gov,30,119628,2022
account.ncbi.nlm.nih.gov,31,116174,2022
account.ncbi.nlm.nih.gov,32,117524,2022
account.ncbi.nlm.nih.gov,33,121216,2022
account.ncbi.nlm.nih.gov,34,133221,2022
account.ncbi.nlm.nih.gov,35,142357,2022
account.ncbi.nlm.nih.gov,36,147023,2022
account.ncbi.nlm.nih.gov,37,164866,2022
account.ncbi.nlm.nih.gov,38,177437,2022
account.ncbi.nlm.nih.gov,39,170824,2022
account.ncbi.nlm.nih.gov,40,176098,2022
account.ncbi.nlm.nih.gov,41,189644,2022
account.ncbi.nlm.nih.gov,42,194763,2022
account.ncbi.nlm.nih.gov,43,192073,2022
account.ncbi.nlm.nih.gov,44,189567,2022
account.ncbi.nlm.nih.gov,45,192554,2022
account.ncbi.nlm.nih.gov,46,195896,2022
account.ncbi.nlm.nih.gov,47,179236,2022
account.ncbi.nlm.nih.gov,48,188739,2022
account.ncbi.nlm.nih.gov,49,176976,2022
account.ncbi.nlm.nih.gov,50,168178,2022
account.ncbi.nlm.nih.gov,51,132640,2022
account.ncbi.nlm.nih.gov,52,100252,2022
acd.od.nih.gov,23,1712,2022
acd.od.nih.gov,44,1064,2022
acd.od.nih.gov,45,106,2022
acd.od.nih.gov,48,111,2022
acd.od.nih.gov,49,2075,2022
acd.od.nih.gov,50,571,2022
acf.hhs.gov,1,153283,2022
acf.hhs.gov,2,142844,2022
acf.hhs.gov,3,142934,2022
acf.hhs.gov,4,173116,2022
acf.hhs.gov,5,162627,2022
acf.hhs.gov,6,152416,2022
acf.hhs.gov,7,152990,2022
acf.hhs.gov,8,141527,2022
acf.hhs.gov,9,151483,2022
acf.hhs.gov,10,157003,2022
acf.hhs.gov,11,142706,2022
acf.hhs.gov,12,149199,2022
acf.hhs.gov,13,154893,2022
acf.hhs.gov,14,150662,2022
acf.hhs.gov,15,141622,2022
acf.hhs.gov,16,149036,2022
acf.hhs.gov,17,142605,2022
acf.hhs.gov,18,146868,2022
acf.hhs.gov,19,140477,2022
acf.hhs.gov,20,135809,2022
acf.hhs.gov,21,135120,2022
acf.hhs.gov,22,169786,2022
acf.hhs.gov,23,159979,2022
acf.hhs.gov,24,161822,2022
acf.hhs.gov,25,176574,2022
acf.hhs.gov,26,174543,2022
acf.hhs.gov,27,150184,2022
acf.hhs.gov,28,174346,2022
acf.hhs.gov,29,166969,2022
acf.hhs.gov,30,172188,2022
acf.hhs.gov,31,163051,2022
acf.hhs.gov,32,160323,2022
acf.hhs.gov,33,167780,2022
acf.hhs.gov,34,163316,2022
acf.hhs.gov,35,169772,2022
acf.hhs.gov,36,157317,2022
acf.hhs.gov,37,177534,2022
acf.hhs.gov,38,287685,2022
acf.hhs.gov,39,258049,2022
acf.hhs.gov,40,210094,2022
acf.hhs.gov,41,197720,2022
acf.hhs.gov,42,202571,2022
acf.hhs.gov,43,196058,2022
acf.hhs.gov,44,207315,2022
acf.hhs.gov,45,181648,2022
acf.hhs.gov,46,186989,2022
acf.hhs.gov,47,150905,2022
acf.hhs.gov,48,203295,2022
acf.hhs.gov,49,230086,2022
acf.hhs.gov,50,185955,2022
acf.hhs.gov,51,147150,2022
acf.hhs.gov,52,124632,2022
acfmain-stage.acf.hhs.gov,26,724,2022
acfmain-stage.acf.hhs.gov,27,219,2022
acl.gov,1,30625,2022
acl.gov,2,36351,2022
acl.gov,3,35199,2022
acl.gov,4,36112,2022
acl.gov,5,37543,2022
acl.gov,6,36482,2022
acl.gov,7,37571,2022
acl.gov,8,36065,2022
acl.gov,9,39817,2022
acl.gov,10,38759,2022
acl.gov,11,36206,2022
acl.gov,12,35399,2022
acl.gov,13,34488,2022
acl.gov,14,35490,2022
acl.gov,15,34523,2022
acl.gov,16,39572,2022
acl.gov,17,41293,2022
acl.gov,18,41337,2022
acl.gov,19,38062,2022
acl.gov,20,36544,2022
acl.gov,21,32914,2022
acl.gov,22,28502,2022
acl.gov,23,32689,2022
acl.gov,24,54262,2022
acl.gov,25,56649,2022
acl.gov,26,52102,2022
acl.gov,27,51374,2022
acl.gov,28,49651,2022
acl.gov,29,44526,2022
acl.gov,30,66595,2022
acl.gov,31,114392,2022
acl.gov,32,114259,2022
acl.gov,33,100854,2022
acl.gov,34,123012,2022
acl.gov,35,139543,2022
acl.gov,36,131909,2022
acl.gov,37,137374,2022
acl.gov,38,96561,2022
acl.gov,39,128615,2022
acl.gov,40,119270,2022
acl.gov,41,132663,2022
acl.gov,42,112277,2022
acl.gov,43,64561,2022
acl.gov,44,51386,2022
acl.gov,45,35340,2022
acl.gov,46,65582,2022
acl.gov,47,111004,2022
acl.gov,48,134384,2022
acl.gov,49,130625,2022
acl.gov,50,117257,2022
acl.gov,51,117517,2022
acl.gov,52,97978,2022
addiction.surgeongeneral.gov,1,1372,2022
addiction.surgeongeneral.gov,2,1590,2022
addiction.surgeongeneral.gov,3,1680,2022
addiction.surgeongeneral.gov,4,1965,2022
addiction.surgeongeneral.gov,5,2086,2022
addiction.surgeongeneral.gov,6,2358,2022
addiction.surgeongeneral.gov,7,2229,2022
addiction.surgeongeneral.gov,8,2536,2022
addiction.surgeongeneral.gov,9,2647,2022
addiction.surgeongeneral.gov,10,2393,2022
addiction.surgeongeneral.gov,11,2256,2022
addiction.surgeongeneral.gov,12,2479,2022
addiction.surgeongeneral.gov,13,2341,2022
addiction.surgeongeneral.gov,14,2510,2022
addiction.surgeongeneral.gov,15,2137,2022
addiction.surgeongeneral.gov,16,2274,2022
addiction.surgeongeneral.gov,17,2392,2022
addiction.surgeongeneral.gov,18,2677,2022
addiction.surgeongeneral.gov,19,2351,2022
addiction.surgeongeneral.gov,20,2146,2022
addiction.surgeongeneral.gov,21,1798,2022
addiction.surgeongeneral.gov,22,1398,2022
addiction.surgeongeneral.gov,23,1373,2022
addiction.surgeongeneral.gov,24,1587,2022
addiction.surgeongeneral.gov,25,1258,2022
addiction.surgeongeneral.gov,26,1089,2022
addiction.surgeongeneral.gov,27,1278,2022
addiction.surgeongeneral.gov,28,1172,2022
addiction.surgeongeneral.gov,29,1165,2022
addiction.surgeongeneral.gov,30,1222,2022
addiction.surgeongeneral.gov,31,1038,2022
addiction.surgeongeneral.gov,32,1188,2022
addiction.surgeongeneral.gov,33,1134,2022
addiction.surgeongeneral.gov,34,1233,2022
addiction.surgeongeneral.gov,35,1250,2022
addiction.surgeongeneral.gov,36,1576,2022
addiction.surgeongeneral.gov,37,1825,2022
addiction.surgeongeneral.gov,38,2020,2022
addiction.surgeongeneral.gov,39,2057,2022
addiction.surgeongeneral.gov,40,2027,2022
addiction.surgeongeneral.gov,41,2111,2022
addiction.surgeongeneral.gov,42,2154,2022
addiction.surgeongeneral.gov,43,1926,2022
addiction.surgeongeneral.gov,44,2146,2022
addiction.surgeongeneral.gov,45,2052,2022
addiction.surgeongeneral.gov,46,1389,2022
addiction.surgeongeneral.gov,47,765,2022
addiction.surgeongeneral.gov,48,1329,2022
