domain,week,visits
covidtests.gov,13,349394
covidtests.gov,14,15089
covidtests.gov,15,9951
covidtests.gov,16,7336
covidtests.gov,17,5739
covidtests.gov,18,4793
covidtests.gov,19,3699
covidtests.gov,20,19311
covidtests.gov,21,3397
covidtests.gov,22,2047
covidtests.gov,23,1490
covidtests.gov,24,1230
covidtests.gov,25,1057
covidtests.gov,26,804
covidtests.gov,27,689
covidtests.gov,28,696
covidtests.gov,29,352
covidtests.gov,30,102
vaccines.gov,1,2574235
vaccines.gov,2,1967665
vaccines.gov,3,1698752
vaccines.gov,4,1182435
vaccines.gov,5,833952
vaccines.gov,6,876598
vaccines.gov,7,874064
vaccines.gov,8,835522
vaccines.gov,9,669878
vaccines.gov,10,698781
vaccines.gov,11,815939
vaccines.gov,12,750155
vaccines.gov,13,1059916
vaccines.gov,14,1177338
vaccines.gov,15,690353
vaccines.gov,16,635271
vaccines.gov,17,562397
vaccines.gov,18,393214
vaccines.gov,19,410065
vaccines.gov,20,480869
vaccines.gov,21,462482
vaccines.gov,22,316247
vaccines.gov,23,284009
vaccines.gov,24,301474
vaccines.gov,25,521661
vaccines.gov,26,567644
vaccines.gov,27,437473
vaccines.gov,28,519985
vaccines.gov,29,553524
vaccines.gov,30,467607
vaccines.gov,31,478327
vaccines.gov,32,429892
vaccines.gov,33,410091
vaccines.gov,34,407934
vaccines.gov,35,669438
vaccines.gov,36,1002017
vaccines.gov,37,1004950
vaccines.gov,38,1368119
vaccines.gov,39,1040123
vaccines.gov,40,1188061
vaccines.gov,41,964906
vaccines.gov,42,826449
vaccines.gov,43,743729
vaccines.gov,44,695781
vaccines.gov,45,698601
vaccines.gov,46,726802
vaccines.gov,47,593699
vaccines.gov,48,699371
vaccines.gov,49,779949
vaccines.gov,50,887509
vaccines.gov,51,951644
vaccines.gov,52,890635
vacunas.gov,1,126470
vacunas.gov,2,127904
vacunas.gov,3,149902
vacunas.gov,4,150045
vacunas.gov,5,91724
vacunas.gov,6,99000
vacunas.gov,7,106586
vacunas.gov,8,97501
vacunas.gov,9,84286
vacunas.gov,10,123509
vacunas.gov,11,120938
vacunas.gov,12,109253
vacunas.gov,13,108057
vacunas.gov,14,91450
vacunas.gov,15,93596
vacunas.gov,16,95722
vacunas.gov,17,91502
vacunas.gov,18,49512
vacunas.gov,19,36391
vacunas.gov,20,41942
vacunas.gov,21,41428
vacunas.gov,22,17360
vacunas.gov,23,12175
vacunas.gov,24,12509
vacunas.gov,25,13661
vacunas.gov,26,49397
vacunas.gov,27,52604
vacunas.gov,28,46682
vacunas.gov,29,54511
vacunas.gov,30,55102
vacunas.gov,31,47948
vacunas.gov,32,48853
vacunas.gov,33,47943
vacunas.gov,34,47537
vacunas.gov,35,46972
vacunas.gov,36,44528
vacunas.gov,37,45799
vacunas.gov,38,72575
vacunas.gov,39,99553
vacunas.gov,40,94667
vacunas.gov,41,99832
vacunas.gov,42,73366
vacunas.gov,43,46127
vacunas.gov,44,61073
vacunas.gov,45,70798
vacunas.gov,46,75079
vacunas.gov,47,79830
vacunas.gov,48,74941
vacunas.gov,49,86488
vacunas.gov,50,136822
vacunas.gov,51,175381
vacunas.gov,52,168709
