domain,week,year,visits
accessgudid.nlm.nih.gov,7,2020,36025
accessgudid.nlm.nih.gov,8,2020,35617
accessgudid.nlm.nih.gov,9,2020,37760
accessgudid.nlm.nih.gov,10,2020,36660
accessgudid.nlm.nih.gov,11,2020,34909
accessgudid.nlm.nih.gov,12,2020,33961
accessgudid.nlm.nih.gov,13,2020,31606
accessgudid.nlm.nih.gov,14,2020,32448
accessgudid.nlm.nih.gov,15,2020,28186
accessgudid.nlm.nih.gov,16,2020,30447
accessgudid.nlm.nih.gov,17,2020,32368
accessgudid.nlm.nih.gov,18,2020,29172
accessgudid.nlm.nih.gov,19,2020,28994
accessgudid.nlm.nih.gov,20,2020,29416
accessgudid.nlm.nih.gov,21,2020,28410
accessgudid.nlm.nih.gov,22,2020,25879
accessgudid.nlm.nih.gov,23,2020,29286
accessgudid.nlm.nih.gov,24,2020,31138
accessgudid.nlm.nih.gov,25,2020,31383
accessgudid.nlm.nih.gov,26,2020,30717
accessgudid.nlm.nih.gov,27,2020,27351
accessgudid.nlm.nih.gov,28,2020,31402
accessgudid.nlm.nih.gov,29,2020,32563
accessgudid.nlm.nih.gov,30,2020,32148
accessgudid.nlm.nih.gov,31,2020,32248
accessgudid.nlm.nih.gov,32,2020,30923
accessgudid.nlm.nih.gov,33,2020,32064
accessgudid.nlm.nih.gov,34,2020,32225
accessgudid.nlm.nih.gov,35,2020,32402
accessgudid.nlm.nih.gov,36,2020,32380
accessgudid.nlm.nih.gov,37,2020,29677
accessgudid.nlm.nih.gov,38,2020,34585
accessgudid.nlm.nih.gov,39,2020,34050
accessgudid.nlm.nih.gov,40,2020,32557
accessgudid.nlm.nih.gov,41,2020,33900
accessgudid.nlm.nih.gov,42,2020,33402
accessgudid.nlm.nih.gov,43,2020,35452
accessgudid.nlm.nih.gov,44,2020,34421
accessgudid.nlm.nih.gov,45,2020,33151
accessgudid.nlm.nih.gov,46,2020,33197
accessgudid.nlm.nih.gov,47,2020,35057
accessgudid.nlm.nih.gov,48,2020,25149
accessgudid.nlm.nih.gov,49,2020,33438
accessgudid.nlm.nih.gov,50,2020,32827
accessgudid.nlm.nih.gov,51,2020,30249
accessgudid.nlm.nih.gov,52,2020,20065
accessgudid.nlm.nih.gov,53,2020,18978
account.mymedicare.gov,1,2020,31339
account.mymedicare.gov,2,2020,41909
account.mymedicare.gov,3,2020,40482
account.mymedicare.gov,4,2020,35124
account.mymedicare.gov,5,2020,30655
account.mymedicare.gov,6,2020,28249
account.mymedicare.gov,7,2020,27500
account.mymedicare.gov,8,2020,29400
account.mymedicare.gov,9,2020,35150
account.mymedicare.gov,10,2020,28269
account.mymedicare.gov,11,2020,26200
account.mymedicare.gov,12,2020,21111
account.mymedicare.gov,13,2020,21587
account.mymedicare.gov,14,2020,21445
account.mymedicare.gov,15,2020,18756
account.mymedicare.gov,16,2020,22495
account.mymedicare.gov,17,2020,21489
account.mymedicare.gov,18,2020,21507
account.mymedicare.gov,19,2020,21366
account.mymedicare.gov,20,2020,21225
account.mymedicare.gov,21,2020,21000
account.mymedicare.gov,22,2020,18863
account.mymedicare.gov,23,2020,19498
account.mymedicare.gov,24,2020,20842
account.mymedicare.gov,25,2020,21141
account.mymedicare.gov,26,2020,22256
account.mymedicare.gov,27,2020,20139
account.mymedicare.gov,28,2020,22010
account.mymedicare.gov,29,2020,211646
account.mymedicare.gov,30,2020,375849
account.mymedicare.gov,31,2020,340776
account.mymedicare.gov,32,2020,562267
account.mymedicare.gov,33,2020,451532
account.mymedicare.gov,34,2020,380759
account.mymedicare.gov,35,2020,346794
account.mymedicare.gov,36,2020,380746
account.mymedicare.gov,37,2020,539951
account.mymedicare.gov,38,2020,416161
account.mymedicare.gov,39,2020,431880
account.mymedicare.gov,40,2020,571843
account.mymedicare.gov,41,2020,793200
account.mymedicare.gov,42,2020,859660
account.mymedicare.gov,43,2020,951302
account.mymedicare.gov,44,2020,852991
account.mymedicare.gov,45,2020,862225
account.mymedicare.gov,46,2020,934294
account.mymedicare.gov,47,2020,951239
account.mymedicare.gov,48,2020,734195
account.mymedicare.gov,49,2020,1405639
account.mymedicare.gov,50,2020,929867
account.mymedicare.gov,51,2020,471892
account.mymedicare.gov,52,2020,319646
account.mymedicare.gov,53,2020,382717
account.ncbi.nlm.nih.gov,53,2020,114
acd.od.nih.gov,2,2020,205
acd.od.nih.gov,6,2020,112
acd.od.nih.gov,24,2020,1467
acd.od.nih.gov,25,2020,288
acd.od.nih.gov,44,2020,133
acd.od.nih.gov,49,2020,559
acd.od.nih.gov,50,2020,1594
acd.od.nih.gov,51,2020,102
acf.hhs.gov,1,2020,82673
acf.hhs.gov,2,2020,120842
acf.hhs.gov,3,2020,123452
acf.hhs.gov,4,2020,121346
acf.hhs.gov,5,2020,131713
acf.hhs.gov,6,2020,137002
acf.hhs.gov,7,2020,128667
acf.hhs.gov,8,2020,131658
acf.hhs.gov,9,2020,140736
acf.hhs.gov,10,2020,132674
acf.hhs.gov,11,2020,124683
acf.hhs.gov,12,2020,137972
acf.hhs.gov,13,2020,177238
acf.hhs.gov,14,2020,199645
acf.hhs.gov,15,2020,183902
acf.hhs.gov,16,2020,209835
acf.hhs.gov,17,2020,181964
acf.hhs.gov,18,2020,170819
acf.hhs.gov,19,2020,150428
acf.hhs.gov,20,2020,145695
acf.hhs.gov,21,2020,131991
acf.hhs.gov,22,2020,113472
acf.hhs.gov,23,2020,120185
acf.hhs.gov,24,2020,129294
acf.hhs.gov,25,2020,119830
acf.hhs.gov,26,2020,148527
acf.hhs.gov,27,2020,109727
acf.hhs.gov,28,2020,105587
acf.hhs.gov,29,2020,117372
acf.hhs.gov,30,2020,123716
acf.hhs.gov,31,2020,127665
acf.hhs.gov,32,2020,108885
acf.hhs.gov,33,2020,131923
acf.hhs.gov,34,2020,119232
acf.hhs.gov,35,2020,123660
acf.hhs.gov,36,2020,123457
acf.hhs.gov,37,2020,117661
acf.hhs.gov,38,2020,125994
acf.hhs.gov,39,2020,128446
acf.hhs.gov,40,2020,131900
acf.hhs.gov,41,2020,129954
acf.hhs.gov,42,2020,129308
acf.hhs.gov,43,2020,135973
acf.hhs.gov,44,2020,138217
acf.hhs.gov,45,2020,131605
acf.hhs.gov,46,2020,134979
acf.hhs.gov,47,2020,137788
acf.hhs.gov,48,2020,100873
acf.hhs.gov,49,2020,165381
acf.hhs.gov,50,2020,131780
acf.hhs.gov,51,2020,114047
acf.hhs.gov,52,2020,72950
acf.hhs.gov,53,2020,63819
acl.gov,34,2020,3699
acl.gov,35,2020,25400
acl.gov,36,2020,30193
acl.gov,37,2020,26752
acl.gov,38,2020,27895
acl.gov,39,2020,29694
acl.gov,40,2020,25261
acl.gov,41,2020,29748
acl.gov,42,2020,26217
acl.gov,43,2020,28395
acl.gov,44,2020,31611
acl.gov,45,2020,25946
acl.gov,46,2020,27560
acl.gov,47,2020,34008
acl.gov,48,2020,18996
acl.gov,49,2020,28889
acl.gov,50,2020,25941
acl.gov,51,2020,25455
acl.gov,52,2020,19828
acl.gov,53,2020,18654
addiction.surgeongeneral.gov,1,2020,353
addiction.surgeongeneral.gov,2,2020,1061
addiction.surgeongeneral.gov,3,2020,972
addiction.surgeongeneral.gov,4,2020,1027
addiction.surgeongeneral.gov,5,2020,1198
addiction.surgeongeneral.gov,6,2020,1498
addiction.surgeongeneral.gov,7,2020,1453
addiction.surgeongeneral.gov,8,2020,1487
addiction.surgeongeneral.gov,9,2020,1601
addiction.surgeongeneral.gov,10,2020,1441
addiction.surgeongeneral.gov,11,2020,1420
addiction.surgeongeneral.gov,12,2020,1098
addiction.surgeongeneral.gov,13,2020,1238
addiction.surgeongeneral.gov,14,2020,1278
addiction.surgeongeneral.gov,15,2020,3197
addiction.surgeongeneral.gov,16,2020,1392
addiction.surgeongeneral.gov,17,2020,1286
addiction.surgeongeneral.gov,18,2020,1387
addiction.surgeongeneral.gov,19,2020,1014
addiction.surgeongeneral.gov,20,2020,896
addiction.surgeongeneral.gov,21,2020,655
addiction.surgeongeneral.gov,22,2020,497
addiction.surgeongeneral.gov,23,2020,641
addiction.surgeongeneral.gov,24,2020,746
addiction.surgeongeneral.gov,25,2020,707
addiction.surgeongeneral.gov,26,2020,934
addiction.surgeongeneral.gov,27,2020,715
addiction.surgeongeneral.gov,28,2020,811
addiction.surgeongeneral.gov,29,2020,869
addiction.surgeongeneral.gov,30,2020,861
addiction.surgeongeneral.gov,31,2020,857
addiction.surgeongeneral.gov,32,2020,784
addiction.surgeongeneral.gov,33,2020,820
addiction.surgeongeneral.gov,34,2020,1117
addiction.surgeongeneral.gov,35,2020,1146
addiction.surgeongeneral.gov,36,2020,1058
addiction.surgeongeneral.gov,37,2020,1379
addiction.surgeongeneral.gov,38,2020,1627
addiction.surgeongeneral.gov,39,2020,1644
addiction.surgeongeneral.gov,40,2020,1696
addiction.surgeongeneral.gov,41,2020,1713
addiction.surgeongeneral.gov,42,2020,1732
addiction.surgeongeneral.gov,43,2020,1850
addiction.surgeongeneral.gov,44,2020,1817
addiction.surgeongeneral.gov,45,2020,1809
addiction.surgeongeneral.gov,46,2020,2002
addiction.surgeongeneral.gov,47,2020,2028
addiction.surgeongeneral.gov,48,2020,1505
addiction.surgeongeneral.gov,49,2020,1880
addiction.surgeongeneral.gov,50,2020,1518
addiction.surgeongeneral.gov,51,2020,1029
addiction.surgeongeneral.gov,52,2020,376
addiction.surgeongeneral.gov,53,2020,334
addictionresearch.nih.gov,43,2020,105
afni.nimh.nih.gov,41,2020,329
afni.nimh.nih.gov,42,2020,667
afni.nimh.nih.gov,43,2020,500
afni.nimh.nih.gov,44,2020,682
afni.nimh.nih.gov,45,2020,613
afni.nimh.nih.gov,46,2020,589
afni.nimh.nih.gov,47,2020,484
afni.nimh.nih.gov,48,2020,113
afni.nimh.nih.gov,49,2020,459
afni.nimh.nih.gov,50,2020,333
afni.nimh.nih.gov,51,2020,464
agid.acl.gov,42,2020,1626
agid.acl.gov,43,2020,1584
agid.acl.gov,44,2020,634
agid.acl.gov,45,2020,881
agid.acl.gov,46,2020,1788
agid.acl.gov,47,2020,1946
agid.acl.gov,48,2020,2110
agid.acl.gov,49,2020,2086
agid.acl.gov,50,2020,2303
agid.acl.gov,51,2020,2048
agid.acl.gov,52,2020,579
agid.acl.gov,53,2020,795
agingstats.gov,44,2020,299
agingstats.gov,49,2020,126
ahead.hiv.gov,34,2020,2275
ahead.hiv.gov,35,2020,457
ahead.hiv.gov,36,2020,448
ahead.hiv.gov,37,2020,120
ahead.hiv.gov,39,2020,222
ahead.hiv.gov,41,2020,127
ahead.hiv.gov,43,2020,114
ahead.hiv.gov,49,2020,534
ahrq.gov,1,2020,73836
ahrq.gov,2,2020,114180
ahrq.gov,3,2020,127133
ahrq.gov,4,2020,131858
ahrq.gov,5,2020,136045
ahrq.gov,6,2020,145841
ahrq.gov,7,2020,147449
ahrq.gov,8,2020,147178
ahrq.gov,9,2020,147549
ahrq.gov,10,2020,144855
ahrq.gov,11,2020,137181
ahrq.gov,12,2020,116043
ahrq.gov,13,2020,127006
ahrq.gov,14,2020,127937
ahrq.gov,15,2020,132407
ahrq.gov,16,2020,143972
ahrq.gov,17,2020,146962
ahrq.gov,18,2020,134556
ahrq.gov,19,2020,117599
ahrq.gov,20,2020,120417
ahrq.gov,21,2020,117902
ahrq.gov,22,2020,119294
ahrq.gov,23,2020,122912
ahrq.gov,24,2020,120401
ahrq.gov,25,2020,115151
ahrq.gov,26,2020,124005
ahrq.gov,27,2020,110480
ahrq.gov,28,2020,122871
ahrq.gov,29,2020,129573
ahrq.gov,30,2020,122806
ahrq.gov,31,2020,119209
ahrq.gov,32,2020,116735
ahrq.gov,33,2020,117670
ahrq.gov,34,2020,114989
ahrq.gov,35,2020,120802
ahrq.gov,36,2020,131639
ahrq.gov,37,2020,141750
ahrq.gov,38,2020,155323
ahrq.gov,39,2020,152787
ahrq.gov,40,2020,153190
ahrq.gov,41,2020,162274
ahrq.gov,42,2020,163963
ahrq.gov,43,2020,158561
ahrq.gov,44,2020,159827
ahrq.gov,45,2020,175617
ahrq.gov,46,2020,179193
ahrq.gov,47,2020,151212
ahrq.gov,48,2020,122342
ahrq.gov,49,2020,140405
ahrq.gov,50,2020,119149
ahrq.gov,51,2020,102559
ahrq.gov,52,2020,69080
ahrq.gov,53,2020,81366
aids.nlm.nih.gov,1,2020,207
aids.nlm.nih.gov,2,2020,696
aids.nlm.nih.gov,3,2020,1237
aids.nlm.nih.gov,4,2020,1122
aids.nlm.nih.gov,5,2020,1119
aids.nlm.nih.gov,6,2020,1208
aids.nlm.nih.gov,7,2020,1022
aids.nlm.nih.gov,8,2020,1134
aids.nlm.nih.gov,9,2020,1304
aids.nlm.nih.gov,10,2020,1264
aids.nlm.nih.gov,11,2020,1072
aids.nlm.nih.gov,12,2020,948
aids.nlm.nih.gov,13,2020,930
aids.nlm.nih.gov,14,2020,904
aids.nlm.nih.gov,15,2020,849
aids.nlm.nih.gov,16,2020,990
aids.nlm.nih.gov,17,2020,1093
aids.nlm.nih.gov,18,2020,889
aids.nlm.nih.gov,19,2020,1086
aids.nlm.nih.gov,20,2020,996
aids.nlm.nih.gov,21,2020,913
aids.nlm.nih.gov,22,2020,664
aids.nlm.nih.gov,23,2020,610
aids.nlm.nih.gov,24,2020,578
aids.nlm.nih.gov,25,2020,519
aids.nlm.nih.gov,26,2020,577
aids.nlm.nih.gov,27,2020,474
aids.nlm.nih.gov,28,2020,566
aids.nlm.nih.gov,29,2020,586
aids.nlm.nih.gov,30,2020,362
aids.nlm.nih.gov,31,2020,336
aids.nlm.nih.gov,32,2020,102
aids.nlm.nih.gov,33,2020,381
aids.nlm.nih.gov,34,2020,212
aids.nlm.nih.gov,35,2020,474
aids.nlm.nih.gov,36,2020,512
aids.nlm.nih.gov,37,2020,680
aids.nlm.nih.gov,38,2020,149
aidsinfo.nih.gov,1,2020,82649
aidsinfo.nih.gov,2,2020,106308
aidsinfo.nih.gov,3,2020,109334
aidsinfo.nih.gov,4,2020,114257
aidsinfo.nih.gov,5,2020,120601
aidsinfo.nih.gov,6,2020,129495
aidsinfo.nih.gov,7,2020,123440
aidsinfo.nih.gov,8,2020,120592
aidsinfo.nih.gov,9,2020,134537
aidsinfo.nih.gov,10,2020,132773
aidsinfo.nih.gov,11,2020,134222
aidsinfo.nih.gov,12,2020,141392
aidsinfo.nih.gov,13,2020,157771
aidsinfo.nih.gov,14,2020,150176
aidsinfo.nih.gov,15,2020,131406
aidsinfo.nih.gov,16,2020,132624
aidsinfo.nih.gov,17,2020,130545
aidsinfo.nih.gov,18,2020,115598
aidsinfo.nih.gov,19,2020,106140
aidsinfo.nih.gov,20,2020,94596
aidsinfo.nih.gov,21,2020,89047
aidsinfo.nih.gov,22,2020,80392
aidsinfo.nih.gov,23,2020,80391
aidsinfo.nih.gov,24,2020,83917
aidsinfo.nih.gov,25,2020,83767
aidsinfo.nih.gov,26,2020,86850
aidsinfo.nih.gov,27,2020,80008
aidsinfo.nih.gov,28,2020,84072
aidsinfo.nih.gov,29,2020,85126
aidsinfo.nih.gov,30,2020,84630
aidsinfo.nih.gov,31,2020,83853
aidsinfo.nih.gov,32,2020,83184
aidsinfo.nih.gov,33,2020,83246
aidsinfo.nih.gov,34,2020,83668
aidsinfo.nih.gov,35,2020,84599
aidsinfo.nih.gov,36,2020,87712
aidsinfo.nih.gov,37,2020,90667
aidsinfo.nih.gov,38,2020,11084
aidv-nccd-bdep.cdc.gov,26,2020,746
aidv-nccd-bdep.cdc.gov,30,2020,476
aidv-nccd-bdep.cdc.gov,31,2020,243
aidv-nccd-bdep.cdc.gov,34,2020,512
aidv-nccd-bdep.cdc.gov,35,2020,1682
aidv-nccd-bdep.cdc.gov,38,2020,468
aidv-nccd-bdep.cdc.gov,39,2020,2191
aidv-nccd-bdep.cdc.gov,41,2020,692
alcoholpolicy.niaaa.nih.gov,2,2020,2957
alcoholpolicy.niaaa.nih.gov,3,2020,3119
alcoholpolicy.niaaa.nih.gov,4,2020,3222
alcoholpolicy.niaaa.nih.gov,5,2020,3123
alcoholpolicy.niaaa.nih.gov,6,2020,3235
alcoholpolicy.niaaa.nih.gov,7,2020,3503
alcoholpolicy.niaaa.nih.gov,8,2020,3638
alcoholpolicy.niaaa.nih.gov,9,2020,4055
alcoholpolicy.niaaa.nih.gov,10,2020,3849
alcoholpolicy.niaaa.nih.gov,11,2020,3235
alcoholpolicy.niaaa.nih.gov,12,2020,2255
alcoholpolicy.niaaa.nih.gov,13,2020,2174
alcoholpolicy.niaaa.nih.gov,14,2020,2264
alcoholpolicy.niaaa.nih.gov,15,2020,2262
alcoholpolicy.niaaa.nih.gov,16,2020,2847
alcoholpolicy.niaaa.nih.gov,17,2020,2538
alcoholpolicy.niaaa.nih.gov,18,2020,3037
alcoholpolicy.niaaa.nih.gov,19,2020,3016
alcoholpolicy.niaaa.nih.gov,20,2020,2977
alcoholpolicy.niaaa.nih.gov,21,2020,3237
alcoholpolicy.niaaa.nih.gov,22,2020,3149
alcoholpolicy.niaaa.nih.gov,23,2020,3464
alcoholpolicy.niaaa.nih.gov,24,2020,3979
alcoholpolicy.niaaa.nih.gov,25,2020,4099
alcoholpolicy.niaaa.nih.gov,26,2020,4090
alcoholpolicy.niaaa.nih.gov,27,2020,4178
alcoholpolicy.niaaa.nih.gov,28,2020,3912
alcoholpolicy.niaaa.nih.gov,29,2020,4195
alcoholpolicy.niaaa.nih.gov,30,2020,4634
alcoholpolicy.niaaa.nih.gov,31,2020,4785
alcoholpolicy.niaaa.nih.gov,32,2020,5580
alcoholpolicy.niaaa.nih.gov,33,2020,6198
alcoholpolicy.niaaa.nih.gov,34,2020,7390
alcoholpolicy.niaaa.nih.gov,35,2020,6159
alcoholpolicy.niaaa.nih.gov,36,2020,5169
alcoholpolicy.niaaa.nih.gov,37,2020,4857
alcoholpolicy.niaaa.nih.gov,38,2020,4772
alcoholpolicy.niaaa.nih.gov,39,2020,4820
alcoholpolicy.niaaa.nih.gov,40,2020,4595
alcoholpolicy.niaaa.nih.gov,41,2020,4109
alcoholpolicy.niaaa.nih.gov,42,2020,3777
alcoholpolicy.niaaa.nih.gov,43,2020,4579
alcoholpolicy.niaaa.nih.gov,44,2020,4273
alcoholpolicy.niaaa.nih.gov,45,2020,3894
alcoholpolicy.niaaa.nih.gov,46,2020,3934
alcoholpolicy.niaaa.nih.gov,47,2020,3837
alcoholpolicy.niaaa.nih.gov,48,2020,3093
alcoholpolicy.niaaa.nih.gov,49,2020,3421
alcoholpolicy.niaaa.nih.gov,50,2020,3225
alcoholpolicy.niaaa.nih.gov,51,2020,3175
alcoholpolicy.niaaa.nih.gov,52,2020,2994
alcoholpolicy.niaaa.nih.gov,53,2020,3915
alcoholtreatment.niaaa.nih.gov,1,2020,3951
alcoholtreatment.niaaa.nih.gov,2,2020,3956
alcoholtreatment.niaaa.nih.gov,3,2020,1971
alcoholtreatment.niaaa.nih.gov,4,2020,1666
alcoholtreatment.niaaa.nih.gov,5,2020,2065
alcoholtreatment.niaaa.nih.gov,6,2020,1883
alcoholtreatment.niaaa.nih.gov,7,2020,1883
alcoholtreatment.niaaa.nih.gov,8,2020,1801
alcoholtreatment.niaaa.nih.gov,9,2020,1823
alcoholtreatment.niaaa.nih.gov,10,2020,1691
alcoholtreatment.niaaa.nih.gov,11,2020,1593
alcoholtreatment.niaaa.nih.gov,12,2020,1233
alcoholtreatment.niaaa.nih.gov,13,2020,1324
alcoholtreatment.niaaa.nih.gov,14,2020,1358
alcoholtreatment.niaaa.nih.gov,15,2020,1384
alcoholtreatment.niaaa.nih.gov,16,2020,2834
alcoholtreatment.niaaa.nih.gov,17,2020,1588
alcoholtreatment.niaaa.nih.gov,18,2020,1991
