report_name,report_agency,domain,visits,week,year
domain,health-human-services,cdc.gov,883131,44,2019
domain,health-human-services,vaccines.gov,7145,44,2019
domain,health-human-services,cdc.gov,715408,44,2019
domain,health-human-services,vaccines.gov,5275,44,2019
domain,health-human-services,cdc.gov,949476,44,2019
domain,health-human-services,vaccines.gov,7532,44,2019
domain,health-human-services,cdc.gov,1044308,44,2019
domain,health-human-services,vaccines.gov,8820,44,2019
domain,health-human-services,cdc.gov,1207388,44,2019
domain,health-human-services,vaccines.gov,10593,44,2019
domain,health-human-services,cdc.gov,1264106,44,2019
domain,health-human-services,vaccines.gov,10979,44,2019
domain,health-human-services,cdc.gov,1242716,44,2019
domain,health-human-services,vaccines.gov,10715,44,2019
domain,health-human-services,cdc.gov,776648,43,2019
domain,health-human-services,vaccines.gov,6317,43,2019
domain,health-human-services,cdc.gov,677868,43,2019
domain,health-human-services,vaccines.gov,5214,43,2019
domain,health-human-services,cdc.gov,1011661,43,2019
domain,health-human-services,vaccines.gov,8108,43,2019
domain,health-human-services,cdc.gov,1197207,43,2019
domain,health-human-services,vaccines.gov,10236,43,2019
domain,health-human-services,cdc.gov,1247575,43,2019
domain,health-human-services,vaccines.gov,11237,43,2019
domain,health-human-services,cdc.gov,1276302,43,2019
domain,health-human-services,vaccines.gov,11446,43,2019
domain,health-human-services,cdc.gov,1256128,43,2019
domain,health-human-services,vaccines.gov,11135,43,2019
domain,health-human-services,cdc.gov,816548,42,2019
domain,health-human-services,vaccines.gov,6870,42,2019
domain,health-human-services,cdc.gov,710126,42,2019
domain,health-human-services,vaccines.gov,5656,42,2019
domain,health-human-services,cdc.gov,1031950,42,2019
domain,health-human-services,vaccines.gov,8307,42,2019
domain,health-human-services,cdc.gov,1227475,42,2019
domain,health-human-services,vaccines.gov,10680,42,2019
domain,health-human-services,cdc.gov,1272346,42,2019
domain,health-human-services,vaccines.gov,11044,42,2019
domain,health-human-services,cdc.gov,1302842,42,2019
domain,health-human-services,vaccines.gov,11310,42,2019
domain,health-human-services,cdc.gov,1195543,42,2019
domain,health-human-services,vaccines.gov,10235,42,2019
domain,health-human-services,cdc.gov,811948,41,2019
domain,health-human-services,vaccines.gov,6527,41,2019
domain,health-human-services,cdc.gov,724454,41,2019
domain,health-human-services,vaccines.gov,5527,41,2019
domain,health-human-services,cdc.gov,1065038,41,2019
domain,health-human-services,vaccines.gov,8623,41,2019
domain,health-human-services,cdc.gov,1266452,41,2019
domain,health-human-services,vaccines.gov,10647,41,2019
domain,health-human-services,cdc.gov,1316945,41,2019
domain,health-human-services,vaccines.gov,11010,41,2019
domain,health-human-services,cdc.gov,1365545,41,2019
domain,health-human-services,vaccines.gov,10390,41,2019
domain,health-human-services,cdc.gov,1303697,41,2019
domain,health-human-services,vaccines.gov,10191,41,2019
domain,health-human-services,cdc.gov,861655,40,2019
domain,health-human-services,vaccines.gov,6301,40,2019
domain,health-human-services,cdc.gov,763313,40,2019
domain,health-human-services,vaccines.gov,5400,40,2019
domain,health-human-services,cdc.gov,1084551,40,2019
domain,health-human-services,vaccines.gov,8190,40,2019
domain,health-human-services,cdc.gov,1267397,40,2019
domain,health-human-services,vaccines.gov,10021,40,2019
domain,health-human-services,cdc.gov,1313482,40,2019
domain,health-human-services,vaccines.gov,10631,40,2019
domain,health-human-services,cdc.gov,1307924,40,2019
domain,health-human-services,vaccines.gov,10570,40,2019
domain,health-human-services,cdc.gov,1400304,40,2019
domain,health-human-services,vaccines.gov,10215,40,2019
domain,health-human-services,cdc.gov,869052,39,2019
domain,health-human-services,vaccines.gov,6387,39,2019
domain,health-human-services,cdc.gov,791675,39,2019
domain,health-human-services,vaccines.gov,5369,39,2019
domain,health-human-services,cdc.gov,1222685,39,2019
domain,health-human-services,vaccines.gov,7800,39,2019
domain,health-human-services,cdc.gov,1293026,39,2019
domain,health-human-services,vaccines.gov,10104,39,2019
domain,health-human-services,cdc.gov,1320740,39,2019
domain,health-human-services,vaccines.gov,10674,39,2019
domain,health-human-services,cdc.gov,1322990,39,2019
domain,health-human-services,vaccines.gov,10950,39,2019
domain,health-human-services,cdc.gov,1282260,39,2019
domain,health-human-services,vaccines.gov,10349,39,2019
domain,health-human-services,cdc.gov,838799,38,2019
domain,health-human-services,vaccines.gov,6525,38,2019
domain,health-human-services,cdc.gov,732394,38,2019
domain,health-human-services,vaccines.gov,5392,38,2019
domain,health-human-services,cdc.gov,1039016,38,2019
domain,health-human-services,vaccines.gov,7782,38,2019
domain,health-human-services,cdc.gov,1238184,38,2019
domain,health-human-services,vaccines.gov,9708,38,2019
domain,health-human-services,cdc.gov,1278148,38,2019
domain,health-human-services,vaccines.gov,10121,38,2019
domain,health-human-services,cdc.gov,1288239,38,2019
domain,health-human-services,vaccines.gov,10130,38,2019
domain,health-human-services,cdc.gov,1260477,38,2019
domain,health-human-services,vaccines.gov,9417,38,2019
domain,health-human-services,cdc.gov,830395,37,2019
domain,health-human-services,vaccines.gov,5922,37,2019
domain,health-human-services,cdc.gov,708261,37,2019
domain,health-human-services,vaccines.gov,5081,37,2019
domain,health-human-services,cdc.gov,1018600,37,2019
domain,health-human-services,vaccines.gov,7416,37,2019
domain,health-human-services,cdc.gov,1203742,37,2019
domain,health-human-services,vaccines.gov,9041,37,2019
domain,health-human-services,cdc.gov,1229483,37,2019
domain,health-human-services,vaccines.gov,9767,37,2019
domain,health-human-services,cdc.gov,1260010,37,2019
domain,health-human-services,vaccines.gov,9552,37,2019
domain,health-human-services,cdc.gov,1225573,37,2019
domain,health-human-services,vaccines.gov,9023,37,2019
domain,health-human-services,cdc.gov,793220,36,2019
domain,health-human-services,vaccines.gov,5828,36,2019
domain,health-human-services,cdc.gov,726670,36,2019
domain,health-human-services,vaccines.gov,4871,36,2019
domain,health-human-services,cdc.gov,1025352,36,2019
domain,health-human-services,vaccines.gov,7461,36,2019
domain,health-human-services,cdc.gov,1122895,36,2019
domain,health-human-services,vaccines.gov,9067,36,2019
domain,health-human-services,cdc.gov,1130419,36,2019
domain,health-human-services,vaccines.gov,9290,36,2019
domain,health-human-services,cdc.gov,1100460,36,2019
domain,health-human-services,vaccines.gov,8960,36,2019
domain,health-human-services,cdc.gov,793969,36,2019
domain,health-human-services,vaccines.gov,6273,36,2019
domain,health-human-services,cdc.gov,663717,35,2019
domain,health-human-services,vaccines.gov,4905,35,2019
domain,health-human-services,cdc.gov,637741,35,2019
domain,health-human-services,vaccines.gov,4620,35,2019
domain,health-human-services,cdc.gov,920433,35,2019
domain,health-human-services,vaccines.gov,6670,35,2019
domain,health-human-services,cdc.gov,1059485,35,2019
domain,health-human-services,vaccines.gov,8092,35,2019
domain,health-human-services,cdc.gov,1098520,35,2019
domain,health-human-services,vaccines.gov,8190,35,2019
domain,health-human-services,cdc.gov,1096242,35,2019
domain,health-human-services,vaccines.gov,8495,35,2019
domain,health-human-services,cdc.gov,1066696,35,2019
domain,health-human-services,vaccines.gov,7876,35,2019
domain,health-human-services,cdc.gov,696678,34,2019
domain,health-human-services,vaccines.gov,4847,34,2019
domain,health-human-services,cdc.gov,631905,34,2019
domain,health-human-services,vaccines.gov,4331,34,2019
domain,health-human-services,cdc.gov,887550,34,2019
domain,health-human-services,vaccines.gov,6547,34,2019
domain,health-human-services,cdc.gov,1012329,34,2019
domain,health-human-services,vaccines.gov,7880,34,2019
domain,health-human-services,cdc.gov,1026631,34,2019
domain,health-human-services,vaccines.gov,8152,34,2019
domain,health-human-services,cdc.gov,1038811,34,2019
domain,health-human-services,vaccines.gov,8410,34,2019
domain,health-human-services,cdc.gov,1062615,34,2019
domain,health-human-services,vaccines.gov,8327,34,2019
domain,health-human-services,cdc.gov,681135,33,2019
domain,health-human-services,vaccines.gov,4763,33,2019
domain,health-human-services,cdc.gov,623908,33,2019
domain,health-human-services,vaccines.gov,4369,33,2019
domain,health-human-services,cdc.gov,862086,33,2019
domain,health-human-services,vaccines.gov,6278,33,2019
domain,health-human-services,cdc.gov,948874,33,2019
domain,health-human-services,vaccines.gov,7377,33,2019
domain,health-human-services,cdc.gov,988923,33,2019
domain,health-human-services,vaccines.gov,8414,33,2019
domain,health-human-services,cdc.gov,1010538,33,2019
domain,health-human-services,vaccines.gov,8010,33,2019
domain,health-human-services,cdc.gov,985152,33,2019
domain,health-human-services,vaccines.gov,8100,33,2019
domain,health-human-services,cdc.gov,648529,32,2019
domain,health-human-services,vaccines.gov,4658,32,2019
domain,health-human-services,cdc.gov,607241,32,2019
domain,health-human-services,vaccines.gov,4514,32,2019
domain,health-human-services,cdc.gov,838754,32,2019
domain,health-human-services,vaccines.gov,6908,32,2019
domain,health-human-services,cdc.gov,964827,32,2019
domain,health-human-services,vaccines.gov,8551,32,2019
domain,health-human-services,cdc.gov,982491,32,2019
domain,health-human-services,vaccines.gov,8943,32,2019
domain,health-human-services,cdc.gov,998980,32,2019
domain,health-human-services,vaccines.gov,7916,32,2019
domain,health-human-services,cdc.gov,982282,32,2019
domain,health-human-services,vaccines.gov,7134,32,2019
domain,health-human-services,cdc.gov,681446,31,2019
domain,health-human-services,vaccines.gov,4007,31,2019
domain,health-human-services,cdc.gov,629805,31,2019
domain,health-human-services,vaccines.gov,3720,31,2019
domain,health-human-services,cdc.gov,839226,31,2019
domain,health-human-services,vaccines.gov,5710,31,2019
domain,health-human-services,cdc.gov,946365,31,2019
domain,health-human-services,vaccines.gov,6622,31,2019
domain,health-human-services,cdc.gov,960256,31,2019
domain,health-human-services,vaccines.gov,6756,31,2019
domain,health-human-services,cdc.gov,992240,31,2019
domain,health-human-services,vaccines.gov,7205,31,2019
domain,health-human-services,cdc.gov,993918,31,2019
domain,health-human-services,vaccines.gov,6935,31,2019
domain,health-human-services,cdc.gov,667650,30,2019
domain,health-human-services,vaccines.gov,4224,30,2019
domain,health-human-services,cdc.gov,614001,30,2019
domain,health-human-services,vaccines.gov,3847,30,2019
domain,health-human-services,cdc.gov,861399,30,2019
domain,health-human-services,vaccines.gov,5334,30,2019
domain,health-human-services,cdc.gov,971765,30,2019
domain,health-human-services,vaccines.gov,6459,30,2019
domain,health-human-services,cdc.gov,986574,30,2019
domain,health-human-services,vaccines.gov,6819,30,2019
domain,health-human-services,cdc.gov,1015909,30,2019
domain,health-human-services,vaccines.gov,7135,30,2019
domain,health-human-services,cdc.gov,999184,30,2019
domain,health-human-services,vaccines.gov,6877,30,2019
domain,health-human-services,cdc.gov,683913,29,2019
domain,health-human-services,vaccines.gov,4275,29,2019
domain,health-human-services,cdc.gov,631414,29,2019
domain,health-human-services,vaccines.gov,3897,29,2019
domain,health-human-services,cdc.gov,872814,29,2019
domain,health-human-services,vaccines.gov,5413,29,2019
domain,health-human-services,cdc.gov,1018721,29,2019
domain,health-human-services,vaccines.gov,6278,29,2019
domain,health-human-services,cdc.gov,1058239,29,2019
domain,health-human-services,vaccines.gov,6979,29,2019
domain,health-human-services,cdc.gov,1019435,29,2019
domain,health-human-services,vaccines.gov,6849,29,2019
domain,health-human-services,cdc.gov,990160,29,2019
domain,health-human-services,vaccines.gov,6506,29,2019
domain,health-human-services,cdc.gov,689585,28,2019
domain,health-human-services,vaccines.gov,4127,28,2019
domain,health-human-services,cdc.gov,636455,28,2019
domain,health-human-services,vaccines.gov,3795,28,2019
domain,health-human-services,cdc.gov,866274,28,2019
domain,health-human-services,vaccines.gov,5449,28,2019
domain,health-human-services,cdc.gov,977259,28,2019
domain,health-human-services,vaccines.gov,6318,28,2019
domain,health-human-services,cdc.gov,1009614,28,2019
domain,health-human-services,vaccines.gov,6598,28,2019
domain,health-human-services,cdc.gov,1015789,28,2019
domain,health-human-services,vaccines.gov,6659,28,2019
domain,health-human-services,cdc.gov,998146,28,2019
domain,health-human-services,vaccines.gov,6613,28,2019
domain,health-human-services,cdc.gov,686381,27,2019
domain,health-human-services,vaccines.gov,3972,27,2019
domain,health-human-services,cdc.gov,668642,27,2019
domain,health-human-services,vaccines.gov,3460,27,2019
domain,health-human-services,cdc.gov,772912,27,2019
domain,health-human-services,vaccines.gov,4727,27,2019
domain,health-human-services,cdc.gov,666177,27,2019
domain,health-human-services,vaccines.gov,4073,27,2019
domain,health-human-services,cdc.gov,909400,27,2019
domain,health-human-services,vaccines.gov,6006,27,2019
domain,health-human-services,cdc.gov,981759,27,2019
domain,health-human-services,vaccines.gov,6249,27,2019
domain,health-human-services,cdc.gov,984481,27,2019
domain,health-human-services,vaccines.gov,6264,27,2019
domain,health-human-services,cdc.gov,672320,26,2019
domain,health-human-services,vaccines.gov,4088,26,2019
domain,health-human-services,cdc.gov,627782,26,2019
domain,health-human-services,vaccines.gov,3743,26,2019
domain,health-human-services,cdc.gov,907733,26,2019
domain,health-human-services,vaccines.gov,5368,26,2019
domain,health-human-services,cdc.gov,956210,26,2019
domain,health-human-services,vaccines.gov,6530,26,2019
domain,health-human-services,cdc.gov,985605,26,2019
domain,health-human-services,vaccines.gov,7142,26,2019
domain,health-human-services,cdc.gov,1019516,26,2019
domain,health-human-services,vaccines.gov,7265,26,2019
domain,health-human-services,cdc.gov,1070201,26,2019
domain,health-human-services,vaccines.gov,7162,26,2019
domain,health-human-services,cdc.gov,680734,25,2019
domain,health-human-services,vaccines.gov,4353,25,2019
domain,health-human-services,cdc.gov,611007,25,2019
domain,health-human-services,vaccines.gov,4104,25,2019
domain,health-human-services,cdc.gov,850209,25,2019
domain,health-human-services,vaccines.gov,5896,25,2019
domain,health-human-services,cdc.gov,981832,25,2019
domain,health-human-services,vaccines.gov,7097,25,2019
domain,health-human-services,cdc.gov,1026303,25,2019
domain,health-human-services,vaccines.gov,7769,25,2019
domain,health-human-services,cdc.gov,1054686,25,2019
domain,health-human-services,vaccines.gov,7753,25,2019
domain,health-human-services,cdc.gov,1042465,25,2019
domain,health-human-services,vaccines.gov,7688,25,2019
domain,health-human-services,cdc.gov,666605,24,2019
domain,health-human-services,vaccines.gov,4559,24,2019
domain,health-human-services,cdc.gov,632978,24,2019
domain,health-human-services,vaccines.gov,4213,24,2019
domain,health-human-services,cdc.gov,881933,24,2019
domain,health-human-services,vaccines.gov,6405,24,2019
domain,health-human-services,cdc.gov,1018471,24,2019
domain,health-human-services,vaccines.gov,7566,24,2019
domain,health-human-services,cdc.gov,1050334,24,2019
domain,health-human-services,vaccines.gov,7572,24,2019
domain,health-human-services,cdc.gov,1054640,24,2019
domain,health-human-services,vaccines.gov,7781,24,2019
domain,health-human-services,cdc.gov,1062788,24,2019
domain,health-human-services,vaccines.gov,8030,24,2019
domain,health-human-services,cdc.gov,718326,23,2019
domain,health-human-services,vaccines.gov,4663,23,2019
domain,health-human-services,cdc.gov,652142,23,2019
domain,health-human-services,vaccines.gov,4291,23,2019
domain,health-human-services,cdc.gov,908390,23,2019
domain,health-human-services,vaccines.gov,6276,23,2019
domain,health-human-services,cdc.gov,1044846,23,2019
domain,health-human-services,vaccines.gov,7664,23,2019
domain,health-human-services,cdc.gov,1055556,23,2019
domain,health-human-services,vaccines.gov,7947,23,2019
domain,health-human-services,cdc.gov,1054549,23,2019
domain,health-human-services,vaccines.gov,7758,23,2019
domain,health-human-services,cdc.gov,1062596,23,2019
domain,health-human-services,vaccines.gov,7903,23,2019
domain,health-human-services,cdc.gov,725131,22,2019
domain,health-human-services,vaccines.gov,4740,22,2019
domain,health-human-services,cdc.gov,651111,22,2019
domain,health-human-services,vaccines.gov,4114,22,2019
domain,health-human-services,cdc.gov,922410,22,2019
domain,health-human-services,vaccines.gov,6618,22,2019
domain,health-human-services,cdc.gov,1068694,22,2019
domain,health-human-services,vaccines.gov,8184,22,2019
domain,health-human-services,cdc.gov,1106320,22,2019
domain,health-human-services,vaccines.gov,8728,22,2019
domain,health-human-services,cdc.gov,1133751,22,2019
domain,health-human-services,vaccines.gov,9231,22,2019
domain,health-human-services,cdc.gov,814315,22,2019
domain,health-human-services,vaccines.gov,5692,22,2019
domain,health-human-services,cdc.gov,658872,21,2019
domain,health-human-services,vaccines.gov,4240,21,2019
domain,health-human-services,cdc.gov,620458,21,2019
domain,health-human-services,vaccines.gov,3946,21,2019
domain,health-human-services,cdc.gov,909929,21,2019
domain,health-human-services,vaccines.gov,7143,21,2019
domain,health-human-services,cdc.gov,1091792,21,2019
domain,health-human-services,vaccines.gov,8956,21,2019
domain,health-human-services,cdc.gov,1148104,21,2019
domain,health-human-services,vaccines.gov,9217,21,2019
domain,health-human-services,cdc.gov,1175237,21,2019
domain,health-human-services,vaccines.gov,10363,21,2019
domain,health-human-services,cdc.gov,1160980,21,2019
domain,health-human-services,vaccines.gov,10285,21,2019
domain,health-human-services,cdc.gov,763157,20,2019
domain,health-human-services,vaccines.gov,6031,20,2019
domain,health-human-services,cdc.gov,695888,20,2019
domain,health-human-services,vaccines.gov,5212,20,2019
domain,health-human-services,cdc.gov,1036134,20,2019
domain,health-human-services,vaccines.gov,8543,20,2019
domain,health-human-services,cdc.gov,1210651,20,2019
domain,health-human-services,vaccines.gov,11576,20,2019
domain,health-human-services,cdc.gov,1229926,20,2019
domain,health-human-services,vaccines.gov,11553,20,2019
domain,health-human-services,cdc.gov,1219830,20,2019
domain,health-human-services,vaccines.gov,11072,20,2019
domain,health-human-services,cdc.gov,1210468,20,2019
domain,health-human-services,vaccines.gov,10883,20,2019
domain,health-human-services,cdc.gov,761751,19,2019
domain,health-human-services,vaccines.gov,6234,19,2019
domain,health-human-services,cdc.gov,683583,19,2019
domain,health-human-services,vaccines.gov,5285,19,2019
domain,health-human-services,cdc.gov,1005815,19,2019
domain,health-human-services,vaccines.gov,9439,19,2019
domain,health-human-services,cdc.gov,1181860,19,2019
domain,health-human-services,vaccines.gov,11383,19,2019
domain,health-human-services,cdc.gov,1244962,19,2019
domain,health-human-services,vaccines.gov,12067,19,2019
domain,health-human-services,cdc.gov,1297153,19,2019
domain,health-human-services,vaccines.gov,12937,19,2019
domain,health-human-services,cdc.gov,1276203,19,2019
domain,health-human-services,vaccines.gov,12700,19,2019
domain,health-human-services,cdc.gov,845799,18,2019
domain,health-human-services,vaccines.gov,8100,18,2019
domain,health-human-services,cdc.gov,753947,18,2019
domain,health-human-services,vaccines.gov,7377,18,2019
domain,health-human-services,cdc.gov,1137296,18,2019
domain,health-human-services,vaccines.gov,12457,18,2019
domain,health-human-services,cdc.gov,1327316,18,2019
domain,health-human-services,vaccines.gov,15500,18,2019
domain,health-human-services,cdc.gov,1249513,18,2019
domain,health-human-services,vaccines.gov,13954,18,2019
domain,health-human-services,cdc.gov,1308799,18,2019
domain,health-human-services,vaccines.gov,14429,18,2019
domain,health-human-services,cdc.gov,1389314,18,2019
domain,health-human-services,vaccines.gov,14975,18,2019
domain,health-human-services,cdc.gov,853323,17,2019
domain,health-human-services,vaccines.gov,8140,17,2019
domain,health-human-services,cdc.gov,794137,17,2019
domain,health-human-services,vaccines.gov,7375,17,2019
domain,health-human-services,cdc.gov,1179490,17,2019
domain,health-human-services,vaccines.gov,14018,17,2019
domain,health-human-services,cdc.gov,1314611,17,2019
domain,health-human-services,vaccines.gov,14847,17,2019
domain,health-human-services,cdc.gov,1309266,17,2019
domain,health-human-services,vaccines.gov,13445,17,2019
domain,health-human-services,cdc.gov,1261418,17,2019
domain,health-human-services,vaccines.gov,13088,17,2019
domain,health-human-services,cdc.gov,1182429,17,2019
domain,health-human-services,vaccines.gov,11560,17,2019
domain,health-human-services,cdc.gov,720682,16,2019
domain,health-human-services,vaccines.gov,6149,16,2019
domain,health-human-services,cdc.gov,693493,16,2019
domain,health-human-services,vaccines.gov,6150,16,2019
domain,health-human-services,cdc.gov,915544,16,2019
domain,health-human-services,vaccines.gov,9354,16,2019
domain,health-human-services,cdc.gov,1106171,16,2019
domain,health-human-services,vaccines.gov,11770,16,2019
domain,health-human-services,cdc.gov,1193254,16,2019
domain,health-human-services,vaccines.gov,12016,16,2019
domain,health-human-services,cdc.gov,1241688,16,2019
domain,health-human-services,vaccines.gov,12389,16,2019
domain,health-human-services,cdc.gov,1220585,16,2019
domain,health-human-services,vaccines.gov,12004,16,2019
domain,health-human-services,cdc.gov,831058,15,2019
domain,health-human-services,vaccines.gov,6954,15,2019
domain,health-human-services,cdc.gov,739052,15,2019
domain,health-human-services,vaccines.gov,5493,15,2019
domain,health-human-services,cdc.gov,1047060,15,2019
domain,health-human-services,vaccines.gov,9920,15,2019
domain,health-human-services,cdc.gov,1249123,15,2019
domain,health-human-services,vaccines.gov,12282,15,2019
domain,health-human-services,cdc.gov,1353994,15,2019
domain,health-human-services,vaccines.gov,13803,15,2019
domain,health-human-services,cdc.gov,1401207,15,2019
domain,health-human-services,vaccines.gov,13513,15,2019
domain,health-human-services,cdc.gov,1328660,15,2019
domain,health-human-services,vaccines.gov,13223,15,2019
domain,health-human-services,cdc.gov,873962,14,2019
domain,health-human-services,vaccines.gov,7534,14,2019
domain,health-human-services,cdc.gov,756244,14,2019
domain,health-human-services,vaccines.gov,5708,14,2019
domain,health-human-services,cdc.gov,1029194,14,2019
domain,health-human-services,vaccines.gov,9934,14,2019
domain,health-human-services,cdc.gov,1169737,14,2019
domain,health-human-services,vaccines.gov,12097,14,2019
domain,health-human-services,cdc.gov,1214343,14,2019
domain,health-human-services,vaccines.gov,12607,14,2019
domain,health-human-services,cdc.gov,1236451,14,2019
domain,health-human-services,vaccines.gov,12577,14,2019
domain,health-human-services,cdc.gov,1215422,14,2019
domain,health-human-services,vaccines.gov,12459,14,2019
domain,health-human-services,cdc.gov,815072,13,2019
domain,health-human-services,vaccines.gov,7609,13,2019
domain,health-human-services,cdc.gov,710261,13,2019
domain,health-human-services,vaccines.gov,6015,13,2019
domain,health-human-services,cdc.gov,1019786,13,2019
domain,health-human-services,vaccines.gov,10561,13,2019
domain,health-human-services,cdc.gov,1197345,13,2019
domain,health-human-services,vaccines.gov,13885,13,2019
domain,health-human-services,cdc.gov,1275076,13,2019
domain,health-human-services,vaccines.gov,15782,13,2019
domain,health-human-services,cdc.gov,1253368,13,2019
domain,health-human-services,vaccines.gov,14732,13,2019
domain,health-human-services,cdc.gov,1237658,13,2019
domain,health-human-services,vaccines.gov,12931,13,2019
domain,health-human-services,cdc.gov,838611,12,2019
domain,health-human-services,vaccines.gov,7211,12,2019
domain,health-human-services,cdc.gov,717550,12,2019
