domain,week,visits
account.mymedicare.gov,36,8691
account.mymedicare.gov,37,14096
account.mymedicare.gov,38,21665
account.mymedicare.gov,39,41051
account.mymedicare.gov,40,182376
account.mymedicare.gov,41,133645
account.mymedicare.gov,42,346862
account.mymedicare.gov,43,442207
account.mymedicare.gov,44,296868
account.mymedicare.gov,45,320057
account.mymedicare.gov,46,322675
account.mymedicare.gov,47,306850
account.mymedicare.gov,48,235218
account.mymedicare.gov,49,515179
account.mymedicare.gov,50,37855
account.mymedicare.gov,51,26072
account.mymedicare.gov,52,16090
accrualnet.cancer.gov,5,260
accrualnet.cancer.gov,8,118
accrualnet.cancer.gov,12,296
accrualnet.cancer.gov,21,122
accrualnet.cancer.gov,25,110
accrualnet.cancer.gov,38,121
accrualnet.cancer.gov,42,102
acd.od.nih.gov,6,585
acd.od.nih.gov,9,219
acd.od.nih.gov,20,565
acd.od.nih.gov,23,465
acd.od.nih.gov,24,2035
acd.od.nih.gov,25,432
acd.od.nih.gov,34,351
acd.od.nih.gov,49,375
acd.od.nih.gov,50,1833
acd.od.nih.gov,51,251
acf.hhs.gov,1,98766
acf.hhs.gov,2,109963
acf.hhs.gov,3,113696
acf.hhs.gov,4,111007
acf.hhs.gov,5,118475
acf.hhs.gov,6,119966
acf.hhs.gov,7,114155
acf.hhs.gov,8,115222
acf.hhs.gov,9,121034
acf.hhs.gov,10,120024
acf.hhs.gov,11,115368
acf.hhs.gov,12,116790
acf.hhs.gov,13,119373
acf.hhs.gov,14,121587
acf.hhs.gov,15,123245
acf.hhs.gov,16,110750
acf.hhs.gov,17,120954
acf.hhs.gov,18,118797
acf.hhs.gov,19,111825
acf.hhs.gov,20,124243
acf.hhs.gov,21,105623
acf.hhs.gov,22,95924
acf.hhs.gov,23,106544
acf.hhs.gov,24,102725
acf.hhs.gov,25,108645
acf.hhs.gov,26,111530
acf.hhs.gov,27,88430
acf.hhs.gov,28,108027
acf.hhs.gov,29,106922
acf.hhs.gov,30,108190
acf.hhs.gov,31,106914
acf.hhs.gov,32,108335
acf.hhs.gov,33,106135
acf.hhs.gov,34,106921
acf.hhs.gov,35,107997
acf.hhs.gov,36,100140
acf.hhs.gov,37,112749
acf.hhs.gov,38,115430
acf.hhs.gov,39,117075
acf.hhs.gov,40,122041
acf.hhs.gov,41,112340
acf.hhs.gov,42,111087
acf.hhs.gov,43,118780
acf.hhs.gov,44,120993
acf.hhs.gov,45,124420
acf.hhs.gov,46,120738
acf.hhs.gov,47,125387
acf.hhs.gov,48,82490
acf.hhs.gov,49,122396
acf.hhs.gov,50,113034
acf.hhs.gov,51,87790
acf.hhs.gov,52,57449
addiction.surgeongeneral.gov,1,468
addiction.surgeongeneral.gov,2,997
addiction.surgeongeneral.gov,3,954
addiction.surgeongeneral.gov,4,1182
addiction.surgeongeneral.gov,5,1199
addiction.surgeongeneral.gov,6,1372
addiction.surgeongeneral.gov,7,1261
addiction.surgeongeneral.gov,8,1309
addiction.surgeongeneral.gov,9,1374
addiction.surgeongeneral.gov,10,1428
addiction.surgeongeneral.gov,11,1306
addiction.surgeongeneral.gov,12,1408
addiction.surgeongeneral.gov,13,1303
addiction.surgeongeneral.gov,14,1277
addiction.surgeongeneral.gov,15,1350
addiction.surgeongeneral.gov,16,1228
addiction.surgeongeneral.gov,17,1268
addiction.surgeongeneral.gov,18,1178
addiction.surgeongeneral.gov,19,916
addiction.surgeongeneral.gov,20,952
addiction.surgeongeneral.gov,21,682
addiction.surgeongeneral.gov,22,611
addiction.surgeongeneral.gov,23,899
addiction.surgeongeneral.gov,24,1128
addiction.surgeongeneral.gov,25,1040
addiction.surgeongeneral.gov,26,1019
addiction.surgeongeneral.gov,27,1102
addiction.surgeongeneral.gov,28,776
addiction.surgeongeneral.gov,29,1138
addiction.surgeongeneral.gov,30,893
addiction.surgeongeneral.gov,31,869
addiction.surgeongeneral.gov,32,747
addiction.surgeongeneral.gov,33,850
addiction.surgeongeneral.gov,34,906
addiction.surgeongeneral.gov,35,1048
addiction.surgeongeneral.gov,36,1256
addiction.surgeongeneral.gov,37,1305
addiction.surgeongeneral.gov,38,1330
addiction.surgeongeneral.gov,39,1293
addiction.surgeongeneral.gov,40,1212
addiction.surgeongeneral.gov,41,1214
addiction.surgeongeneral.gov,42,1306
addiction.surgeongeneral.gov,43,1250
addiction.surgeongeneral.gov,44,1272
addiction.surgeongeneral.gov,45,1443
addiction.surgeongeneral.gov,46,1494
addiction.surgeongeneral.gov,47,1511
addiction.surgeongeneral.gov,48,1165
addiction.surgeongeneral.gov,49,1470
addiction.surgeongeneral.gov,50,1100
addiction.surgeongeneral.gov,51,584
addictionresearch.nih.gov,2,928
addictionresearch.nih.gov,3,247
addictionresearch.nih.gov,12,1025
addictionresearch.nih.gov,14,105
aghealth.nih.gov,12,129
aghealth.nih.gov,20,224
ahrq.gov,1,84879
ahrq.gov,2,105716
ahrq.gov,3,121020
ahrq.gov,4,123733
ahrq.gov,5,131513
ahrq.gov,6,132981
ahrq.gov,7,133909
ahrq.gov,8,130279
ahrq.gov,9,133334
ahrq.gov,10,134368
ahrq.gov,11,140870
ahrq.gov,12,140285
ahrq.gov,13,144222
ahrq.gov,14,145818
ahrq.gov,15,146325
ahrq.gov,16,129386
ahrq.gov,17,130751
ahrq.gov,18,122622
ahrq.gov,19,118740
ahrq.gov,20,117000
ahrq.gov,21,109927
ahrq.gov,22,107331
ahrq.gov,23,112116
ahrq.gov,24,111729
ahrq.gov,25,110942
ahrq.gov,26,105379
ahrq.gov,27,94462
ahrq.gov,28,107437
ahrq.gov,29,105243
ahrq.gov,30,106180
ahrq.gov,31,101618
ahrq.gov,32,93979
ahrq.gov,33,92557
ahrq.gov,34,96323
ahrq.gov,35,103922
ahrq.gov,36,107596
ahrq.gov,37,123903
ahrq.gov,38,124928
ahrq.gov,39,124378
ahrq.gov,40,120803
ahrq.gov,41,121340
ahrq.gov,42,123857
ahrq.gov,43,123022
ahrq.gov,44,117880
ahrq.gov,45,95675
ahrq.gov,46,115
ahrq.gov,51,19700
ahrq.gov,52,57732
aids.nlm.nih.gov,1,561
aids.nlm.nih.gov,2,897
aids.nlm.nih.gov,3,986
aids.nlm.nih.gov,4,1047
aids.nlm.nih.gov,5,998
aids.nlm.nih.gov,6,1335
aids.nlm.nih.gov,7,1183
aids.nlm.nih.gov,8,1295
aids.nlm.nih.gov,9,1183
aids.nlm.nih.gov,10,1286
aids.nlm.nih.gov,11,1161
aids.nlm.nih.gov,12,887
aids.nlm.nih.gov,13,1053
aids.nlm.nih.gov,14,1191
aids.nlm.nih.gov,15,1011
aids.nlm.nih.gov,16,1050
aids.nlm.nih.gov,17,1206
aids.nlm.nih.gov,18,1125
aids.nlm.nih.gov,19,1091
aids.nlm.nih.gov,20,1252
aids.nlm.nih.gov,21,910
aids.nlm.nih.gov,22,1104
aids.nlm.nih.gov,23,985
aids.nlm.nih.gov,24,1128
aids.nlm.nih.gov,25,1053
aids.nlm.nih.gov,26,1142
aids.nlm.nih.gov,27,1129
aids.nlm.nih.gov,28,1259
aids.nlm.nih.gov,29,1307
aids.nlm.nih.gov,30,1248
aids.nlm.nih.gov,31,1151
aids.nlm.nih.gov,32,1190
aids.nlm.nih.gov,33,1293
aids.nlm.nih.gov,34,1130
aids.nlm.nih.gov,35,1176
aids.nlm.nih.gov,36,1469
aids.nlm.nih.gov,37,1416
aids.nlm.nih.gov,38,1497
aids.nlm.nih.gov,39,1339
aids.nlm.nih.gov,40,1375
aids.nlm.nih.gov,41,1291
aids.nlm.nih.gov,42,1263
aids.nlm.nih.gov,43,1282
aids.nlm.nih.gov,44,1278
aids.nlm.nih.gov,45,1435
aids.nlm.nih.gov,46,1145
aids.nlm.nih.gov,47,1363
aids.nlm.nih.gov,48,1528
aids.nlm.nih.gov,49,1360
aids.nlm.nih.gov,50,1065
aids.nlm.nih.gov,51,612
aids.nlm.nih.gov,52,103
aidsinfo.nih.gov,1,97082
aidsinfo.nih.gov,2,106683
aidsinfo.nih.gov,3,109748
aidsinfo.nih.gov,4,107840
aidsinfo.nih.gov,5,110605
aidsinfo.nih.gov,6,113303
aidsinfo.nih.gov,7,116309
aidsinfo.nih.gov,8,117479
aidsinfo.nih.gov,9,124320
aidsinfo.nih.gov,10,121960
aidsinfo.nih.gov,11,122162
aidsinfo.nih.gov,12,131801
aidsinfo.nih.gov,13,134278
aidsinfo.nih.gov,14,133730
aidsinfo.nih.gov,15,123264
aidsinfo.nih.gov,16,110290
aidsinfo.nih.gov,17,115695
aidsinfo.nih.gov,18,117511
aidsinfo.nih.gov,19,114728
aidsinfo.nih.gov,20,125739
aidsinfo.nih.gov,21,123782
aidsinfo.nih.gov,22,116020
aidsinfo.nih.gov,23,111594
aidsinfo.nih.gov,24,109848
aidsinfo.nih.gov,25,110970
aidsinfo.nih.gov,26,106680
aidsinfo.nih.gov,27,102503
aidsinfo.nih.gov,28,111487
aidsinfo.nih.gov,29,112821
aidsinfo.nih.gov,30,113520
aidsinfo.nih.gov,31,107751
aidsinfo.nih.gov,32,104552
aidsinfo.nih.gov,33,107442
aidsinfo.nih.gov,34,112448
aidsinfo.nih.gov,35,110852
aidsinfo.nih.gov,36,111174
aidsinfo.nih.gov,37,122759
aidsinfo.nih.gov,38,124255
aidsinfo.nih.gov,39,124040
aidsinfo.nih.gov,40,122473
aidsinfo.nih.gov,41,124474
aidsinfo.nih.gov,42,126191
aidsinfo.nih.gov,43,125158
aidsinfo.nih.gov,44,121331
aidsinfo.nih.gov,45,125512
aidsinfo.nih.gov,46,125278
aidsinfo.nih.gov,47,124133
aidsinfo.nih.gov,48,129166
aidsinfo.nih.gov,49,129942
aidsinfo.nih.gov,50,112705
aidsinfo.nih.gov,51,92352
aidsinfo.nih.gov,52,72238
aidv-nccd-bdep.cdc.gov,35,363
aidv-nccd-bdep.cdc.gov,45,392
aidv-nccd-bdep.cdc.gov,48,27797
aidv-nccd-bdep.cdc.gov,49,6578
aidv-nccd-bdep.cdc.gov,50,48649
aidv-nccd-bdep.cdc.gov,51,10290
alcoholpolicy.niaaa.nih.gov,1,2227
alcoholpolicy.niaaa.nih.gov,2,1799
alcoholpolicy.niaaa.nih.gov,3,1926
alcoholpolicy.niaaa.nih.gov,4,1911
alcoholpolicy.niaaa.nih.gov,5,1829
alcoholpolicy.niaaa.nih.gov,6,2011
alcoholpolicy.niaaa.nih.gov,7,1998
alcoholpolicy.niaaa.nih.gov,8,2109
alcoholpolicy.niaaa.nih.gov,9,2188
alcoholpolicy.niaaa.nih.gov,10,2207
alcoholpolicy.niaaa.nih.gov,11,2421
alcoholpolicy.niaaa.nih.gov,12,2397
alcoholpolicy.niaaa.nih.gov,13,2327
alcoholpolicy.niaaa.nih.gov,14,2620
alcoholpolicy.niaaa.nih.gov,15,2298
alcoholpolicy.niaaa.nih.gov,16,2338
alcoholpolicy.niaaa.nih.gov,17,2348
alcoholpolicy.niaaa.nih.gov,18,2425
alcoholpolicy.niaaa.nih.gov,19,2362
alcoholpolicy.niaaa.nih.gov,20,1624
alcoholpolicy.niaaa.nih.gov,21,2204
alcoholpolicy.niaaa.nih.gov,22,2561
alcoholpolicy.niaaa.nih.gov,23,2402
alcoholpolicy.niaaa.nih.gov,24,2453
alcoholpolicy.niaaa.nih.gov,25,2640
alcoholpolicy.niaaa.nih.gov,26,2487
alcoholpolicy.niaaa.nih.gov,27,2979
alcoholpolicy.niaaa.nih.gov,28,2498
alcoholpolicy.niaaa.nih.gov,29,2710
alcoholpolicy.niaaa.nih.gov,30,2861
alcoholpolicy.niaaa.nih.gov,31,2767
alcoholpolicy.niaaa.nih.gov,32,2632
alcoholpolicy.niaaa.nih.gov,33,2567
alcoholpolicy.niaaa.nih.gov,34,2386
alcoholpolicy.niaaa.nih.gov,35,2555
alcoholpolicy.niaaa.nih.gov,36,2627
alcoholpolicy.niaaa.nih.gov,37,2571
alcoholpolicy.niaaa.nih.gov,38,2707
alcoholpolicy.niaaa.nih.gov,39,2685
alcoholpolicy.niaaa.nih.gov,40,2977
alcoholpolicy.niaaa.nih.gov,41,2819
alcoholpolicy.niaaa.nih.gov,42,2668
alcoholpolicy.niaaa.nih.gov,43,2832
alcoholpolicy.niaaa.nih.gov,44,2957
alcoholpolicy.niaaa.nih.gov,45,2732
alcoholpolicy.niaaa.nih.gov,46,2950
alcoholpolicy.niaaa.nih.gov,47,3323
alcoholpolicy.niaaa.nih.gov,48,3231
alcoholpolicy.niaaa.nih.gov,49,2961
alcoholpolicy.niaaa.nih.gov,50,2770
alcoholpolicy.niaaa.nih.gov,51,791
alcoholtreatment.niaaa.nih.gov,1,1849
alcoholtreatment.niaaa.nih.gov,2,1636
alcoholtreatment.niaaa.nih.gov,3,1096
alcoholtreatment.niaaa.nih.gov,4,1135
alcoholtreatment.niaaa.nih.gov,5,1086
alcoholtreatment.niaaa.nih.gov,6,1131
alcoholtreatment.niaaa.nih.gov,7,1144
alcoholtreatment.niaaa.nih.gov,8,1228
alcoholtreatment.niaaa.nih.gov,9,1045
alcoholtreatment.niaaa.nih.gov,10,1026
alcoholtreatment.niaaa.nih.gov,11,1139
alcoholtreatment.niaaa.nih.gov,12,1390
alcoholtreatment.niaaa.nih.gov,13,1346
alcoholtreatment.niaaa.nih.gov,14,1333
alcoholtreatment.niaaa.nih.gov,15,1369
alcoholtreatment.niaaa.nih.gov,16,1347
alcoholtreatment.niaaa.nih.gov,17,1288
alcoholtreatment.niaaa.nih.gov,18,1261
alcoholtreatment.niaaa.nih.gov,19,1214
alcoholtreatment.niaaa.nih.gov,20,1253
alcoholtreatment.niaaa.nih.gov,21,977
alcoholtreatment.niaaa.nih.gov,22,1263
alcoholtreatment.niaaa.nih.gov,23,3017
alcoholtreatment.niaaa.nih.gov,24,1992
alcoholtreatment.niaaa.nih.gov,25,5847
alcoholtreatment.niaaa.nih.gov,26,6684
alcoholtreatment.niaaa.nih.gov,27,2505
alcoholtreatment.niaaa.nih.gov,28,2635
alcoholtreatment.niaaa.nih.gov,29,2787
alcoholtreatment.niaaa.nih.gov,30,2407
alcoholtreatment.niaaa.nih.gov,31,1739
alcoholtreatment.niaaa.nih.gov,32,1201
alcoholtreatment.niaaa.nih.gov,33,1494
alcoholtreatment.niaaa.nih.gov,34,1578
alcoholtreatment.niaaa.nih.gov,35,1744
alcoholtreatment.niaaa.nih.gov,36,1925
alcoholtreatment.niaaa.nih.gov,37,2221
alcoholtreatment.niaaa.nih.gov,38,1690
alcoholtreatment.niaaa.nih.gov,39,1657
alcoholtreatment.niaaa.nih.gov,40,1621
alcoholtreatment.niaaa.nih.gov,41,2051
alcoholtreatment.niaaa.nih.gov,42,1609
alcoholtreatment.niaaa.nih.gov,43,1649
alcoholtreatment.niaaa.nih.gov,44,1553
alcoholtreatment.niaaa.nih.gov,45,1562
alcoholtreatment.niaaa.nih.gov,46,1576
alcoholtreatment.niaaa.nih.gov,47,1537
alcoholtreatment.niaaa.nih.gov,48,1234
alcoholtreatment.niaaa.nih.gov,49,1509
alcoholtreatment.niaaa.nih.gov,50,1632
alcoholtreatment.niaaa.nih.gov,51,1380
alcoholtreatment.niaaa.nih.gov,52,1703
americanindianhealth.nlm.nih.gov,19,977
analysistools.nci.nih.gov,6,304
anatquest.nlm.nih.gov,21,151
antibodies.cancer.gov,2,101
antibodies.cancer.gov,3,105
antibodies.cancer.gov,4,327
antibodies.cancer.gov,21,321
antibodies.cancer.gov,22,212
antibodies.cancer.gov,23,101
antibodies.cancer.gov,29,101
antibodies.cancer.gov,30,114
antibodies.cancer.gov,33,106
antibodies.cancer.gov,34,108
antibodies.cancer.gov,35,219
antibodies.cancer.gov,36,131
antibodies.cancer.gov,37,215
antibodies.cancer.gov,38,343
antibodies.cancer.gov,39,382
antibodies.cancer.gov,40,108
antibodies.cancer.gov,41,469
antibodies.cancer.gov,42,681
antibodies.cancer.gov,43,462
antibodies.cancer.gov,44,688
antibodies.cancer.gov,45,932
antibodies.cancer.gov,46,510
antibodies.cancer.gov,47,520
antibodies.cancer.gov,48,368
antibodies.cancer.gov,49,459
antibodies.cancer.gov,50,485
antibodies.cancer.gov,51,463
antibodies.cancer.gov,52,109
applications.cpfp.cancer.gov,5,230
applications.cpfp.cancer.gov,18,1391
applications.cpfp.cancer.gov,31,904
applications.cpfp.cancer.gov,32,118
applications.cpfp.cancer.gov,33,687
applications.cpfp.cancer.gov,34,587
applications.cpfp.cancer.gov,35,208
apps.niehs.nih.gov,1,1396
apps.niehs.nih.gov,2,1668
apps.niehs.nih.gov,3,1605
apps.niehs.nih.gov,14,684
apps.niehs.nih.gov,15,837
apps.niehs.nih.gov,16,555
apps.niehs.nih.gov,17,2020
apps.niehs.nih.gov,18,1924
apps.niehs.nih.gov,19,1851
apps.niehs.nih.gov,20,1816
apps.niehs.nih.gov,21,1823
apps.niehs.nih.gov,22,1411
apps.niehs.nih.gov,23,1860
apps.niehs.nih.gov,24,1490
apps.niehs.nih.gov,25,1683
apps.niehs.nih.gov,26,1662
apps.niehs.nih.gov,27,1219
apps.niehs.nih.gov,28,1862
apps.niehs.nih.gov,29,1763
apps.niehs.nih.gov,30,1972
apps.niehs.nih.gov,31,2046
apps.niehs.nih.gov,32,2138
apps.niehs.nih.gov,33,2022
apps.niehs.nih.gov,34,2024
apps.niehs.nih.gov,35,1983
apps.niehs.nih.gov,36,1580
apps.niehs.nih.gov,37,2190
apps.niehs.nih.gov,38,2165
apps.niehs.nih.gov,39,2259
apps.niehs.nih.gov,40,2053
apps.niehs.nih.gov,41,1982
apps.niehs.nih.gov,42,1759
apps.niehs.nih.gov,43,2003
apps.niehs.nih.gov,44,2023
apps.niehs.nih.gov,45,2128
apps.niehs.nih.gov,46,1762
apps.niehs.nih.gov,47,2001
apps.niehs.nih.gov,48,1027
apps.niehs.nih.gov,49,2154
apps.niehs.nih.gov,50,1870
apps.niehs.nih.gov,51,1785
apps.niehs.nih.gov,52,547
apps.nlm.nih.gov,1,224
apps.nlm.nih.gov,2,638
apps.nlm.nih.gov,3,538
apps.nlm.nih.gov,4,407
apps.nlm.nih.gov,5,688
apps.nlm.nih.gov,6,772
apps.nlm.nih.gov,7,363
apps.nlm.nih.gov,8,103
archive.healthit.gov,46,102
archives.nih.gov,45,904
archives.nih.gov,46,1704
archives.nih.gov,47,1142
archives.nih.gov,48,139
archives.nih.gov,49,459
arcr.niaaa.nih.gov,1,125
arcr.niaaa.nih.gov,2,463
arcr.niaaa.nih.gov,3,450
arcr.niaaa.nih.gov,4,236
arcr.niaaa.nih.gov,5,476
arcr.niaaa.nih.gov,6,469
arcr.niaaa.nih.gov,7,508
arcr.niaaa.nih.gov,8,532
arcr.niaaa.nih.gov,9,751
arcr.niaaa.nih.gov,10,540
arcr.niaaa.nih.gov,11,330
arcr.niaaa.nih.gov,12,430
arcr.niaaa.nih.gov,13,237
arcr.niaaa.nih.gov,14,465
arcr.niaaa.nih.gov,15,588
arcr.niaaa.nih.gov,16,110
arcr.niaaa.nih.gov,17,461
arcr.niaaa.nih.gov,18,121
arcr.niaaa.nih.gov,19,105
arcr.niaaa.nih.gov,20,347
arcr.niaaa.nih.gov,23,107
arcr.niaaa.nih.gov,24,115
arcr.niaaa.nih.gov,26,110
arcr.niaaa.nih.gov,29,101
arcr.niaaa.nih.gov,38,204
arcr.niaaa.nih.gov,39,1364
arcr.niaaa.nih.gov,40,279
arcr.niaaa.nih.gov,41,501
arcr.niaaa.nih.gov,42,450
arcr.niaaa.nih.gov,43,2904
arcr.niaaa.nih.gov,44,2700
arcr.niaaa.nih.gov,45,2530
arcr.niaaa.nih.gov,46,1870
arcr.niaaa.nih.gov,47,3048
arcr.niaaa.nih.gov,48,2294
arcr.niaaa.nih.gov,49,2900
arcr.niaaa.nih.gov,50,1889
arcr.niaaa.nih.gov,51,1514
aspe.hhs.gov,1,66388
aspe.hhs.gov,2,71531
aspe.hhs.gov,3,89901
aspe.hhs.gov,4,80919
aspe.hhs.gov,5,82011
aspe.hhs.gov,6,85005
aspe.hhs.gov,7,79119
aspe.hhs.gov,8,84223
