date,report_name,report_agency,domain,visits
2022-12-29 00:00:00,second-level-domain,health-human-services,health.gov,18792
2022-12-29 00:00:00,second-level-domain,health-human-services,ihs.gov,19857
2022-12-29 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,18523
2022-12-29 00:00:00,second-level-domain,health-human-services,acl.gov,16967
2022-12-29 00:00:00,second-level-domain,health-human-services,hiv.gov,15004
2022-12-29 00:00:00,second-level-domain,health-human-services,grants.gov,13078
2022-12-29 00:00:00,second-level-domain,health-human-services,ahrq.gov,11472
2022-12-29 00:00:00,second-level-domain,health-human-services,hrsa.gov,11658
2022-12-29 00:00:00,second-level-domain,health-human-services,foodsafety.gov,6136
2022-12-29 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,5919
2022-12-29 00:00:00,second-level-domain,health-human-services,healthit.gov,5801
2022-12-29 00:00:00,second-level-domain,health-human-services,smokefree.gov,5512
2022-12-29 00:00:00,second-level-domain,health-human-services,reproductiverights.gov,5419
2022-12-29 00:00:00,second-level-domain,health-human-services,stopbullying.gov,3728
2022-12-29 00:00:00,second-level-domain,health-human-services,childcare.gov,3404
2022-12-29 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,3461
2022-12-29 00:00:00,second-level-domain,health-human-services,youth.gov,3124
2022-12-29 00:00:00,second-level-domain,health-human-services,findtreatment.gov,2932
2022-12-29 00:00:00,second-level-domain,health-human-services,fatherhood.gov,2774
2022-12-29 00:00:00,second-level-domain,health-human-services,alzheimers.gov,2379
2022-12-29 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,1545
2022-12-29 00:00:00,second-level-domain,health-human-services,organdonor.gov,1333
2022-12-29 00:00:00,second-level-domain,health-human-services,usphs.gov,989
2022-12-29 00:00:00,second-level-domain,health-human-services,simplereport.gov,1030
2022-12-29 00:00:00,second-level-domain,health-human-services,yesmeanstest.org,920
2022-12-29 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,317
2022-12-29 00:00:00,second-level-domain,health-human-services,selectagents.gov,319
2022-12-29 00:00:00,second-level-domain,health-human-services,girlshealth.gov,295
2022-12-29 00:00:00,second-level-domain,health-human-services,childwelfare.gov,216
2022-12-29 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,149
2022-12-29 00:00:00,second-level-domain,health-human-services,eldercare.gov,149
2022-12-28 00:00:00,second-level-domain,health-human-services,cdc.gov,2347304
2022-12-28 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1678101
2022-12-28 00:00:00,second-level-domain,health-human-services,fda.gov,388566
2022-12-28 00:00:00,second-level-domain,health-human-services,healthcare.gov,345890
2022-12-28 00:00:00,second-level-domain,health-human-services,covid.gov,251720
2022-12-28 00:00:00,second-level-domain,health-human-services,cancer.gov,206698
2022-12-28 00:00:00,second-level-domain,health-human-services,medicare.gov,195652
2022-12-28 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,173849
2022-12-28 00:00:00,second-level-domain,health-human-services,vaccines.gov,151333
2022-12-28 00:00:00,second-level-domain,health-human-services,cms.gov,142517
2022-12-28 00:00:00,second-level-domain,health-human-services,hhs.gov,74364
2022-12-28 00:00:00,second-level-domain,health-human-services,samhsa.gov,42791
2022-12-28 00:00:00,second-level-domain,health-human-services,nih.gov,32413
2022-12-28 00:00:00,second-level-domain,health-human-services,womenshealth.gov,29118
2022-12-28 00:00:00,second-level-domain,health-human-services,genome.gov,28632
2022-12-28 00:00:00,second-level-domain,health-human-services,vacunas.gov,27672
2022-12-28 00:00:00,second-level-domain,health-human-services,medicaid.gov,25437
2022-12-28 00:00:00,second-level-domain,health-human-services,ihs.gov,20007
2022-12-28 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,19858
2022-12-28 00:00:00,second-level-domain,health-human-services,health.gov,19416
2022-12-28 00:00:00,second-level-domain,health-human-services,acl.gov,16841
2022-12-28 00:00:00,second-level-domain,health-human-services,hiv.gov,15413
2022-12-28 00:00:00,second-level-domain,health-human-services,grants.gov,14396
2022-12-28 00:00:00,second-level-domain,health-human-services,hrsa.gov,12002
2022-12-28 00:00:00,second-level-domain,health-human-services,ahrq.gov,11712
2022-12-28 00:00:00,second-level-domain,health-human-services,foodsafety.gov,6675
2022-12-28 00:00:00,second-level-domain,health-human-services,healthit.gov,6546
2022-12-28 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,6111
2022-12-28 00:00:00,second-level-domain,health-human-services,smokefree.gov,5501
2022-12-28 00:00:00,second-level-domain,health-human-services,reproductiverights.gov,5251
2022-12-28 00:00:00,second-level-domain,health-human-services,stopbullying.gov,3736
2022-12-28 00:00:00,second-level-domain,health-human-services,childcare.gov,3516
2022-12-28 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,3366
2022-12-28 00:00:00,second-level-domain,health-human-services,youth.gov,3149
2022-12-28 00:00:00,second-level-domain,health-human-services,findtreatment.gov,3070
2022-12-28 00:00:00,second-level-domain,health-human-services,fatherhood.gov,2588
2022-12-28 00:00:00,second-level-domain,health-human-services,alzheimers.gov,2412
2022-12-28 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,1555
2022-12-28 00:00:00,second-level-domain,health-human-services,organdonor.gov,1296
2022-12-28 00:00:00,second-level-domain,health-human-services,usphs.gov,1022
2022-12-28 00:00:00,second-level-domain,health-human-services,simplereport.gov,1021
2022-12-28 00:00:00,second-level-domain,health-human-services,yesmeanstest.org,817
2022-12-28 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,610
2022-12-28 00:00:00,second-level-domain,health-human-services,selectagents.gov,332
2022-12-28 00:00:00,second-level-domain,health-human-services,girlshealth.gov,272
2022-12-28 00:00:00,second-level-domain,health-human-services,childwelfare.gov,193
2022-12-28 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,149
2022-12-28 00:00:00,second-level-domain,health-human-services,eldercare.gov,144
2022-12-27 00:00:00,second-level-domain,health-human-services,cdc.gov,2273459
2022-12-27 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1646236
2022-12-27 00:00:00,second-level-domain,health-human-services,fda.gov,366877
2022-12-27 00:00:00,second-level-domain,health-human-services,healthcare.gov,320267
2022-12-27 00:00:00,second-level-domain,health-human-services,covid.gov,252909
2022-12-27 00:00:00,second-level-domain,health-human-services,cancer.gov,199256
2022-12-27 00:00:00,second-level-domain,health-human-services,medicare.gov,190445
2022-12-27 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,169732
2022-12-27 00:00:00,second-level-domain,health-human-services,vaccines.gov,153091
2022-12-27 00:00:00,second-level-domain,health-human-services,cms.gov,136607
2022-12-27 00:00:00,second-level-domain,health-human-services,hhs.gov,69424
2022-12-27 00:00:00,second-level-domain,health-human-services,samhsa.gov,41556
2022-12-27 00:00:00,second-level-domain,health-human-services,womenshealth.gov,30201
2022-12-27 00:00:00,second-level-domain,health-human-services,genome.gov,28806
2022-12-27 00:00:00,second-level-domain,health-human-services,nih.gov,28762
2022-12-27 00:00:00,second-level-domain,health-human-services,vacunas.gov,27215
2022-12-27 00:00:00,second-level-domain,health-human-services,medicaid.gov,25712
2022-12-27 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,18820
2022-12-27 00:00:00,second-level-domain,health-human-services,health.gov,18550
2022-12-27 00:00:00,second-level-domain,health-human-services,ihs.gov,18292
2022-12-27 00:00:00,second-level-domain,health-human-services,grants.gov,17440
2022-12-27 00:00:00,second-level-domain,health-human-services,acl.gov,17431
2022-12-27 00:00:00,second-level-domain,health-human-services,hiv.gov,15429
2022-12-27 00:00:00,second-level-domain,health-human-services,findtreatment.gov,12801
2022-12-27 00:00:00,second-level-domain,health-human-services,hrsa.gov,11496
2022-12-27 00:00:00,second-level-domain,health-human-services,ahrq.gov,11240
2022-12-27 00:00:00,second-level-domain,health-human-services,foodsafety.gov,6389
2022-12-27 00:00:00,second-level-domain,health-human-services,healthit.gov,6033
2022-12-27 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,5861
2022-12-27 00:00:00,second-level-domain,health-human-services,reproductiverights.gov,5840
2022-12-27 00:00:00,second-level-domain,health-human-services,smokefree.gov,5499
2022-12-27 00:00:00,second-level-domain,health-human-services,stopbullying.gov,3385
2022-12-27 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,3329
2022-12-27 00:00:00,second-level-domain,health-human-services,childcare.gov,3119
2022-12-27 00:00:00,second-level-domain,health-human-services,youth.gov,2989
2022-12-27 00:00:00,second-level-domain,health-human-services,fatherhood.gov,2627
2022-12-27 00:00:00,second-level-domain,health-human-services,alzheimers.gov,2597
2022-12-27 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,1425
2022-12-27 00:00:00,second-level-domain,health-human-services,organdonor.gov,1222
2022-12-27 00:00:00,second-level-domain,health-human-services,usphs.gov,1059
2022-12-27 00:00:00,second-level-domain,health-human-services,simplereport.gov,1057
2022-12-27 00:00:00,second-level-domain,health-human-services,yesmeanstest.org,898
2022-12-27 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,653
2022-12-27 00:00:00,second-level-domain,health-human-services,girlshealth.gov,279
2022-12-27 00:00:00,second-level-domain,health-human-services,selectagents.gov,271
2022-12-27 00:00:00,second-level-domain,health-human-services,childwelfare.gov,211
2022-12-27 00:00:00,second-level-domain,health-human-services,eldercare.gov,204
2022-12-27 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,124
2022-12-26 00:00:00,second-level-domain,health-human-services,cdc.gov,1954779
2022-12-26 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1483540
2022-12-26 00:00:00,second-level-domain,health-human-services,fda.gov,292972
2022-12-26 00:00:00,second-level-domain,health-human-services,healthcare.gov,240923
2022-12-26 00:00:00,second-level-domain,health-human-services,covid.gov,225783
2022-12-26 00:00:00,second-level-domain,health-human-services,cancer.gov,169102
2022-12-26 00:00:00,second-level-domain,health-human-services,vaccines.gov,153442
2022-12-26 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,143893
2022-12-26 00:00:00,second-level-domain,health-human-services,medicare.gov,112978
2022-12-26 00:00:00,second-level-domain,health-human-services,cms.gov,60699
2022-12-26 00:00:00,second-level-domain,health-human-services,hhs.gov,47003
2022-12-26 00:00:00,second-level-domain,health-human-services,samhsa.gov,30246
2022-12-26 00:00:00,second-level-domain,health-human-services,vacunas.gov,28887
2022-12-26 00:00:00,second-level-domain,health-human-services,womenshealth.gov,26054
2022-12-26 00:00:00,second-level-domain,health-human-services,genome.gov,25389
2022-12-26 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,23584
2022-12-26 00:00:00,second-level-domain,health-human-services,nih.gov,22914
2022-12-26 00:00:00,second-level-domain,health-human-services,acl.gov,14088
2022-12-26 00:00:00,second-level-domain,health-human-services,medicaid.gov,13977
2022-12-26 00:00:00,second-level-domain,health-human-services,health.gov,13496
2022-12-26 00:00:00,second-level-domain,health-human-services,hiv.gov,12774
2022-12-26 00:00:00,second-level-domain,health-human-services,grants.gov,10582
2022-12-26 00:00:00,second-level-domain,health-human-services,ahrq.gov,7873
2022-12-26 00:00:00,second-level-domain,health-human-services,hrsa.gov,7751
2022-12-26 00:00:00,second-level-domain,health-human-services,ihs.gov,6539
2022-12-26 00:00:00,second-level-domain,health-human-services,foodsafety.gov,6115
2022-12-26 00:00:00,second-level-domain,health-human-services,reproductiverights.gov,6004
2022-12-26 00:00:00,second-level-domain,health-human-services,smokefree.gov,4986
2022-12-26 00:00:00,second-level-domain,health-human-services,healthit.gov,3921
2022-12-26 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,3049
2022-12-26 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,2905
2022-12-26 00:00:00,second-level-domain,health-human-services,stopbullying.gov,2807
2022-12-26 00:00:00,second-level-domain,health-human-services,fatherhood.gov,2671
2022-12-26 00:00:00,second-level-domain,health-human-services,findtreatment.gov,2413
2022-12-26 00:00:00,second-level-domain,health-human-services,youth.gov,1999
2022-12-26 00:00:00,second-level-domain,health-human-services,alzheimers.gov,1995
2022-12-26 00:00:00,second-level-domain,health-human-services,childcare.gov,1841
2022-12-26 00:00:00,second-level-domain,health-human-services,organdonor.gov,1008
2022-12-26 00:00:00,second-level-domain,health-human-services,yesmeanstest.org,853
2022-12-26 00:00:00,second-level-domain,health-human-services,usphs.gov,773
2022-12-26 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,756
2022-12-26 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,558
2022-12-26 00:00:00,second-level-domain,health-human-services,simplereport.gov,466
2022-12-26 00:00:00,second-level-domain,health-human-services,girlshealth.gov,247
2022-12-26 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,125
2022-12-26 00:00:00,second-level-domain,health-human-services,selectagents.gov,112
2022-12-26 00:00:00,second-level-domain,health-human-services,childwelfare.gov,106
2022-12-26 00:00:00,second-level-domain,health-human-services,eldercare.gov,106
2022-12-25 00:00:00,second-level-domain,health-human-services,cdc.gov,1482018
2022-12-25 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1098423
2022-12-25 00:00:00,second-level-domain,health-human-services,fda.gov,199218
2022-12-25 00:00:00,second-level-domain,health-human-services,healthcare.gov,179890
2022-12-25 00:00:00,second-level-domain,health-human-services,covid.gov,152792
2022-12-25 00:00:00,second-level-domain,health-human-services,vaccines.gov,139436
2022-12-25 00:00:00,second-level-domain,health-human-services,cancer.gov,116470
2022-12-25 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,110309
2022-12-25 00:00:00,second-level-domain,health-human-services,medicare.gov,53873
2022-12-25 00:00:00,second-level-domain,health-human-services,vacunas.gov,28558
2022-12-25 00:00:00,second-level-domain,health-human-services,hhs.gov,28192
2022-12-25 00:00:00,second-level-domain,health-human-services,cms.gov,23697
2022-12-25 00:00:00,second-level-domain,health-human-services,samhsa.gov,20972
2022-12-25 00:00:00,second-level-domain,health-human-services,womenshealth.gov,20247
2022-12-25 00:00:00,second-level-domain,health-human-services,genome.gov,18927
2022-12-25 00:00:00,second-level-domain,health-human-services,nih.gov,17773
2022-12-25 00:00:00,second-level-domain,health-human-services,acl.gov,12486
2022-12-25 00:00:00,second-level-domain,health-human-services,hiv.gov,10729
2022-12-25 00:00:00,second-level-domain,health-human-services,foodsafety.gov,9826
2022-12-25 00:00:00,second-level-domain,health-human-services,health.gov,8415
2022-12-25 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,7707
2022-12-25 00:00:00,second-level-domain,health-human-services,medicaid.gov,7488
2022-12-25 00:00:00,second-level-domain,health-human-services,hrsa.gov,6037
2022-12-25 00:00:00,second-level-domain,health-human-services,reproductiverights.gov,5477
2022-12-25 00:00:00,second-level-domain,health-human-services,ahrq.gov,4640
2022-12-25 00:00:00,second-level-domain,health-human-services,ihs.gov,4333
2022-12-25 00:00:00,second-level-domain,health-human-services,grants.gov,4018
2022-12-25 00:00:00,second-level-domain,health-human-services,smokefree.gov,3640
2022-12-25 00:00:00,second-level-domain,health-human-services,healthit.gov,2427
2022-12-25 00:00:00,second-level-domain,health-human-services,fatherhood.gov,2198
2022-12-25 00:00:00,second-level-domain,health-human-services,stopbullying.gov,2165
2022-12-25 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,1958
2022-12-25 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,1701
2022-12-25 00:00:00,second-level-domain,health-human-services,youth.gov,1333
2022-12-25 00:00:00,second-level-domain,health-human-services,alzheimers.gov,1312
2022-12-25 00:00:00,second-level-domain,health-human-services,findtreatment.gov,1174
2022-12-25 00:00:00,second-level-domain,health-human-services,childcare.gov,1040
2022-12-25 00:00:00,second-level-domain,health-human-services,yesmeanstest.org,865
2022-12-25 00:00:00,second-level-domain,health-human-services,organdonor.gov,791
2022-12-25 00:00:00,second-level-domain,health-human-services,usphs.gov,484
2022-12-25 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,453
2022-12-25 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,409
2022-12-25 00:00:00,second-level-domain,health-human-services,girlshealth.gov,155
2022-12-25 00:00:00,second-level-domain,health-human-services,simplereport.gov,132
2022-12-24 00:00:00,second-level-domain,health-human-services,cdc.gov,1550578
2022-12-24 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1016875
2022-12-24 00:00:00,second-level-domain,health-human-services,fda.gov,214393
2022-12-24 00:00:00,second-level-domain,health-human-services,covid.gov,194655
2022-12-24 00:00:00,second-level-domain,health-human-services,healthcare.gov,189864
2022-12-24 00:00:00,second-level-domain,health-human-services,vaccines.gov,133223
2022-12-24 00:00:00,second-level-domain,health-human-services,cancer.gov,112335
2022-12-24 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,96354
2022-12-24 00:00:00,second-level-domain,health-human-services,medicare.gov,65079
2022-12-24 00:00:00,second-level-domain,health-human-services,hhs.gov,30395
2022-12-24 00:00:00,second-level-domain,health-human-services,cms.gov,28363
2022-12-24 00:00:00,second-level-domain,health-human-services,vacunas.gov,24189
2022-12-24 00:00:00,second-level-domain,health-human-services,womenshealth.gov,21713
2022-12-24 00:00:00,second-level-domain,health-human-services,samhsa.gov,21560
2022-12-24 00:00:00,second-level-domain,health-human-services,nih.gov,18255
2022-12-24 00:00:00,second-level-domain,health-human-services,genome.gov,16996
2022-12-24 00:00:00,second-level-domain,health-human-services,acl.gov,16812
2022-12-24 00:00:00,second-level-domain,health-human-services,hiv.gov,10395
2022-12-24 00:00:00,second-level-domain,health-human-services,foodsafety.gov,10152
2022-12-24 00:00:00,second-level-domain,health-human-services,health.gov,8006
2022-12-24 00:00:00,second-level-domain,health-human-services,medicaid.gov,7791
2022-12-24 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,6595
2022-12-24 00:00:00,second-level-domain,health-human-services,hrsa.gov,6367
2022-12-24 00:00:00,second-level-domain,health-human-services,reproductiverights.gov,5428
2022-12-24 00:00:00,second-level-domain,health-human-services,ihs.gov,4806
2022-12-24 00:00:00,second-level-domain,health-human-services,ahrq.gov,4761
2022-12-24 00:00:00,second-level-domain,health-human-services,grants.gov,4631
2022-12-24 00:00:00,second-level-domain,health-human-services,smokefree.gov,3711
2022-12-24 00:00:00,second-level-domain,health-human-services,findtreatment.gov,2838
2022-12-24 00:00:00,second-level-domain,health-human-services,healthit.gov,2730
2022-12-24 00:00:00,second-level-domain,health-human-services,fatherhood.gov,2267
2022-12-24 00:00:00,second-level-domain,health-human-services,stopbullying.gov,2086
2022-12-24 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,1938
2022-12-24 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,1802
2022-12-24 00:00:00,second-level-domain,health-human-services,alzheimers.gov,1404
2022-12-24 00:00:00,second-level-domain,health-human-services,youth.gov,1272
2022-12-24 00:00:00,second-level-domain,health-human-services,childcare.gov,1006
2022-12-24 00:00:00,second-level-domain,health-human-services,organdonor.gov,864
2022-12-24 00:00:00,second-level-domain,health-human-services,yesmeanstest.org,810
2022-12-24 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,623
2022-12-24 00:00:00,second-level-domain,health-human-services,usphs.gov,527
2022-12-24 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,449
2022-12-24 00:00:00,second-level-domain,health-human-services,girlshealth.gov,191
2022-12-24 00:00:00,second-level-domain,health-human-services,simplereport.gov,181
2022-12-23 00:00:00,second-level-domain,health-human-services,cdc.gov,1999750
2022-12-23 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1351098
