date,report_name,report_agency,domain,visits
2020-12-30 00:00:00,second-level-domain,health-human-services,healthit.gov,4558
2020-12-30 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,4471
2020-12-30 00:00:00,second-level-domain,health-human-services,smokefree.gov,4449
2020-12-30 00:00:00,second-level-domain,health-human-services,stopbullying.gov,4077
2020-12-30 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,3412
2020-12-30 00:00:00,second-level-domain,health-human-services,acl.gov,3149
2020-12-30 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,3078
2020-12-30 00:00:00,second-level-domain,health-human-services,childcare.gov,2557
2020-12-30 00:00:00,second-level-domain,health-human-services,findtreatment.gov,2085
2020-12-30 00:00:00,second-level-domain,health-human-services,organdonor.gov,1679
2020-12-30 00:00:00,second-level-domain,health-human-services,usphs.gov,1277
2020-12-30 00:00:00,second-level-domain,health-human-services,mymedicare.gov,881
2020-12-30 00:00:00,second-level-domain,health-human-services,girlshealth.gov,751
2020-12-30 00:00:00,second-level-domain,health-human-services,childwelfare.gov,349
2020-12-30 00:00:00,second-level-domain,health-human-services,psc.gov,326
2020-12-30 00:00:00,second-level-domain,health-human-services,selectagents.gov,274
2020-12-30 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,185
2020-12-30 00:00:00,second-level-domain,health-human-services,eldercare.gov,144
2020-12-30 00:00:00,second-level-domain,health-human-services,locatorplus.gov,113
2020-12-30 00:00:00,second-level-domain,health-human-services,stopalcoholabuse.gov,101
2020-12-29 00:00:00,second-level-domain,health-human-services,cdc.gov,4763475
2020-12-29 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1567905
2020-12-29 00:00:00,second-level-domain,health-human-services,fda.gov,599667
2020-12-29 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,213258
2020-12-29 00:00:00,second-level-domain,health-human-services,healthcare.gov,212964
2020-12-29 00:00:00,second-level-domain,health-human-services,medicare.gov,170684
2020-12-29 00:00:00,second-level-domain,health-human-services,hhs.gov,165348
2020-12-29 00:00:00,second-level-domain,health-human-services,cms.gov,145677
2020-12-29 00:00:00,second-level-domain,health-human-services,cancer.gov,139946
2020-12-29 00:00:00,second-level-domain,health-human-services,drugabuse.gov,83533
2020-12-29 00:00:00,second-level-domain,health-human-services,nih.gov,54314
2020-12-29 00:00:00,second-level-domain,health-human-services,genome.gov,34804
2020-12-29 00:00:00,second-level-domain,health-human-services,womenshealth.gov,34564
2020-12-29 00:00:00,second-level-domain,health-human-services,samhsa.gov,30162
2020-12-29 00:00:00,second-level-domain,health-human-services,health.gov,27494
2020-12-29 00:00:00,second-level-domain,health-human-services,medicaid.gov,25715
2020-12-29 00:00:00,second-level-domain,health-human-services,grants.gov,24231
2020-12-29 00:00:00,second-level-domain,health-human-services,ihs.gov,18769
2020-12-29 00:00:00,second-level-domain,health-human-services,vaccines.gov,17451
2020-12-29 00:00:00,second-level-domain,health-human-services,hiv.gov,16269
2020-12-29 00:00:00,second-level-domain,health-human-services,fatherhood.gov,13483
2020-12-29 00:00:00,second-level-domain,health-human-services,ahrq.gov,13073
2020-12-29 00:00:00,second-level-domain,health-human-services,foodsafety.gov,11266
2020-12-29 00:00:00,second-level-domain,health-human-services,hrsa.gov,10845
2020-12-29 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,7331
2020-12-29 00:00:00,second-level-domain,health-human-services,healthdata.gov,6150
2020-12-29 00:00:00,second-level-domain,health-human-services,healthypeople.gov,5342
2020-12-29 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,5163
2020-12-29 00:00:00,second-level-domain,health-human-services,healthit.gov,4981
2020-12-29 00:00:00,second-level-domain,health-human-services,smokefree.gov,4540
2020-12-29 00:00:00,second-level-domain,health-human-services,stopbullying.gov,4318
2020-12-29 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,3451
2020-12-29 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,3184
2020-12-29 00:00:00,second-level-domain,health-human-services,acl.gov,3108
2020-12-29 00:00:00,second-level-domain,health-human-services,childcare.gov,2583
2020-12-29 00:00:00,second-level-domain,health-human-services,findtreatment.gov,2227
2020-12-29 00:00:00,second-level-domain,health-human-services,organdonor.gov,1840
2020-12-29 00:00:00,second-level-domain,health-human-services,usphs.gov,1307
2020-12-29 00:00:00,second-level-domain,health-human-services,mymedicare.gov,941
2020-12-29 00:00:00,second-level-domain,health-human-services,girlshealth.gov,726
2020-12-29 00:00:00,second-level-domain,health-human-services,psc.gov,391
2020-12-29 00:00:00,second-level-domain,health-human-services,selectagents.gov,313
2020-12-29 00:00:00,second-level-domain,health-human-services,childwelfare.gov,262
2020-12-29 00:00:00,second-level-domain,health-human-services,eldercare.gov,215
2020-12-29 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,171
2020-12-29 00:00:00,second-level-domain,health-human-services,stopalcoholabuse.gov,111
2020-12-29 00:00:00,second-level-domain,health-human-services,locatorplus.gov,104
2020-12-28 00:00:00,second-level-domain,health-human-services,cdc.gov,4444119
2020-12-28 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1578632
2020-12-28 00:00:00,second-level-domain,health-human-services,fda.gov,499362
2020-12-28 00:00:00,second-level-domain,health-human-services,healthcare.gov,264525
2020-12-28 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,205379
2020-12-28 00:00:00,second-level-domain,health-human-services,medicare.gov,175704
2020-12-28 00:00:00,second-level-domain,health-human-services,hhs.gov,168111
2020-12-28 00:00:00,second-level-domain,health-human-services,cancer.gov,136067
2020-12-28 00:00:00,second-level-domain,health-human-services,cms.gov,135939
2020-12-28 00:00:00,second-level-domain,health-human-services,drugabuse.gov,84257
2020-12-28 00:00:00,second-level-domain,health-human-services,nih.gov,83618
2020-12-28 00:00:00,second-level-domain,health-human-services,genome.gov,35377
2020-12-28 00:00:00,second-level-domain,health-human-services,womenshealth.gov,34892
2020-12-28 00:00:00,second-level-domain,health-human-services,samhsa.gov,29946
2020-12-28 00:00:00,second-level-domain,health-human-services,grants.gov,26575
2020-12-28 00:00:00,second-level-domain,health-human-services,medicaid.gov,25634
2020-12-28 00:00:00,second-level-domain,health-human-services,health.gov,23907
2020-12-28 00:00:00,second-level-domain,health-human-services,ihs.gov,18090
2020-12-28 00:00:00,second-level-domain,health-human-services,hiv.gov,15621
2020-12-28 00:00:00,second-level-domain,health-human-services,vaccines.gov,15499
2020-12-28 00:00:00,second-level-domain,health-human-services,fatherhood.gov,13885
2020-12-28 00:00:00,second-level-domain,health-human-services,ahrq.gov,12761
2020-12-28 00:00:00,second-level-domain,health-human-services,foodsafety.gov,11594
2020-12-28 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,10901
2020-12-28 00:00:00,second-level-domain,health-human-services,hrsa.gov,10217
2020-12-28 00:00:00,second-level-domain,health-human-services,healthypeople.gov,5100
2020-12-28 00:00:00,second-level-domain,health-human-services,healthdata.gov,4559
2020-12-28 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,4532
2020-12-28 00:00:00,second-level-domain,health-human-services,smokefree.gov,4493
2020-12-28 00:00:00,second-level-domain,health-human-services,healthit.gov,4438
2020-12-28 00:00:00,second-level-domain,health-human-services,stopbullying.gov,4180
2020-12-28 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,3409
2020-12-28 00:00:00,second-level-domain,health-human-services,acl.gov,3260
2020-12-28 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,3138
2020-12-28 00:00:00,second-level-domain,health-human-services,childcare.gov,2750
2020-12-28 00:00:00,second-level-domain,health-human-services,findtreatment.gov,2280
2020-12-28 00:00:00,second-level-domain,health-human-services,organdonor.gov,1868
2020-12-28 00:00:00,second-level-domain,health-human-services,usphs.gov,1452
2020-12-28 00:00:00,second-level-domain,health-human-services,mymedicare.gov,999
2020-12-28 00:00:00,second-level-domain,health-human-services,girlshealth.gov,787
2020-12-28 00:00:00,second-level-domain,health-human-services,psc.gov,442
2020-12-28 00:00:00,second-level-domain,health-human-services,selectagents.gov,360
2020-12-28 00:00:00,second-level-domain,health-human-services,childwelfare.gov,339
2020-12-28 00:00:00,second-level-domain,health-human-services,eldercare.gov,189
2020-12-28 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,172
2020-12-28 00:00:00,second-level-domain,health-human-services,stopalcoholabuse.gov,106
2020-12-27 00:00:00,second-level-domain,health-human-services,cdc.gov,3409197
2020-12-27 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1312824
2020-12-27 00:00:00,second-level-domain,health-human-services,fda.gov,352540
2020-12-27 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,148513
2020-12-27 00:00:00,second-level-domain,health-human-services,cancer.gov,103444
2020-12-27 00:00:00,second-level-domain,health-human-services,hhs.gov,98297
2020-12-27 00:00:00,second-level-domain,health-human-services,healthcare.gov,81469
2020-12-27 00:00:00,second-level-domain,health-human-services,drugabuse.gov,81184
2020-12-27 00:00:00,second-level-domain,health-human-services,medicare.gov,69241
2020-12-27 00:00:00,second-level-domain,health-human-services,cms.gov,32619
2020-12-27 00:00:00,second-level-domain,health-human-services,womenshealth.gov,30700
2020-12-27 00:00:00,second-level-domain,health-human-services,nih.gov,30621
2020-12-27 00:00:00,second-level-domain,health-human-services,genome.gov,29577
2020-12-27 00:00:00,second-level-domain,health-human-services,samhsa.gov,19680
2020-12-27 00:00:00,second-level-domain,health-human-services,health.gov,17227
2020-12-27 00:00:00,second-level-domain,health-human-services,hiv.gov,13663
2020-12-27 00:00:00,second-level-domain,health-human-services,fatherhood.gov,13638
2020-12-27 00:00:00,second-level-domain,health-human-services,grants.gov,11650
2020-12-27 00:00:00,second-level-domain,health-human-services,foodsafety.gov,11099
2020-12-27 00:00:00,second-level-domain,health-human-services,vaccines.gov,10177
2020-12-27 00:00:00,second-level-domain,health-human-services,medicaid.gov,9791
2020-12-27 00:00:00,second-level-domain,health-human-services,ahrq.gov,8481
2020-12-27 00:00:00,second-level-domain,health-human-services,ihs.gov,5331
2020-12-27 00:00:00,second-level-domain,health-human-services,hrsa.gov,5158
2020-12-27 00:00:00,second-level-domain,health-human-services,healthypeople.gov,3910
2020-12-27 00:00:00,second-level-domain,health-human-services,smokefree.gov,3808
2020-12-27 00:00:00,second-level-domain,health-human-services,stopbullying.gov,3552
2020-12-27 00:00:00,second-level-domain,health-human-services,healthdata.gov,2994
2020-12-27 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,2372
2020-12-27 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,2316
2020-12-27 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,2163
2020-12-27 00:00:00,second-level-domain,health-human-services,healthit.gov,2126
2020-12-27 00:00:00,second-level-domain,health-human-services,acl.gov,2068
2020-12-27 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,2031
2020-12-27 00:00:00,second-level-domain,health-human-services,organdonor.gov,1618
2020-12-27 00:00:00,second-level-domain,health-human-services,findtreatment.gov,1516
2020-12-27 00:00:00,second-level-domain,health-human-services,childcare.gov,1298
2020-12-27 00:00:00,second-level-domain,health-human-services,usphs.gov,923
2020-12-27 00:00:00,second-level-domain,health-human-services,girlshealth.gov,678
2020-12-27 00:00:00,second-level-domain,health-human-services,mymedicare.gov,397
2020-12-27 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,173
2020-12-27 00:00:00,second-level-domain,health-human-services,childwelfare.gov,172
2020-12-27 00:00:00,second-level-domain,health-human-services,psc.gov,152
2020-12-27 00:00:00,second-level-domain,health-human-services,eldercare.gov,105
2020-12-26 00:00:00,second-level-domain,health-human-services,cdc.gov,2891874
2020-12-26 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1251010
2020-12-26 00:00:00,second-level-domain,health-human-services,fda.gov,322622
2020-12-26 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,131286
2020-12-26 00:00:00,second-level-domain,health-human-services,hhs.gov,100035
2020-12-26 00:00:00,second-level-domain,health-human-services,cancer.gov,96089
2020-12-26 00:00:00,second-level-domain,health-human-services,drugabuse.gov,73553
2020-12-26 00:00:00,second-level-domain,health-human-services,healthcare.gov,72289
2020-12-26 00:00:00,second-level-domain,health-human-services,medicare.gov,68195
2020-12-26 00:00:00,second-level-domain,health-human-services,nih.gov,28254
2020-12-26 00:00:00,second-level-domain,health-human-services,womenshealth.gov,27460
2020-12-26 00:00:00,second-level-domain,health-human-services,cms.gov,26865
2020-12-26 00:00:00,second-level-domain,health-human-services,genome.gov,26641
2020-12-26 00:00:00,second-level-domain,health-human-services,samhsa.gov,17884
2020-12-26 00:00:00,second-level-domain,health-human-services,health.gov,14535
2020-12-26 00:00:00,second-level-domain,health-human-services,fatherhood.gov,13272
2020-12-26 00:00:00,second-level-domain,health-human-services,hiv.gov,12573
2020-12-26 00:00:00,second-level-domain,health-human-services,foodsafety.gov,10048
2020-12-26 00:00:00,second-level-domain,health-human-services,grants.gov,8742
2020-12-26 00:00:00,second-level-domain,health-human-services,vaccines.gov,8625
2020-12-26 00:00:00,second-level-domain,health-human-services,medicaid.gov,8604
2020-12-26 00:00:00,second-level-domain,health-human-services,ahrq.gov,7151
2020-12-26 00:00:00,second-level-domain,health-human-services,ihs.gov,5877
2020-12-26 00:00:00,second-level-domain,health-human-services,hrsa.gov,4375
2020-12-26 00:00:00,second-level-domain,health-human-services,smokefree.gov,3220
2020-12-26 00:00:00,second-level-domain,health-human-services,stopbullying.gov,3073
2020-12-26 00:00:00,second-level-domain,health-human-services,healthypeople.gov,3006
2020-12-26 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,2372
2020-12-26 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,2269
2020-12-26 00:00:00,second-level-domain,health-human-services,healthdata.gov,2222
2020-12-26 00:00:00,second-level-domain,health-human-services,acl.gov,2145
2020-12-26 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,2103
2020-12-26 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,1684
2020-12-26 00:00:00,second-level-domain,health-human-services,healthit.gov,1647
2020-12-26 00:00:00,second-level-domain,health-human-services,findtreatment.gov,1474
2020-12-26 00:00:00,second-level-domain,health-human-services,organdonor.gov,1431
2020-12-26 00:00:00,second-level-domain,health-human-services,childcare.gov,1026
2020-12-26 00:00:00,second-level-domain,health-human-services,usphs.gov,688
2020-12-26 00:00:00,second-level-domain,health-human-services,girlshealth.gov,593
2020-12-26 00:00:00,second-level-domain,health-human-services,mymedicare.gov,363
2020-12-26 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,186
2020-12-26 00:00:00,second-level-domain,health-human-services,childwelfare.gov,156
2020-12-26 00:00:00,second-level-domain,health-human-services,psc.gov,136
2020-12-26 00:00:00,second-level-domain,health-human-services,selectagents.gov,114
2020-12-25 00:00:00,second-level-domain,health-human-services,cdc.gov,2346670
2020-12-25 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1033369
2020-12-25 00:00:00,second-level-domain,health-human-services,fda.gov,256845
2020-12-25 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,108129
2020-12-25 00:00:00,second-level-domain,health-human-services,cancer.gov,76790
2020-12-25 00:00:00,second-level-domain,health-human-services,drugabuse.gov,61722
2020-12-25 00:00:00,second-level-domain,health-human-services,hhs.gov,60023
2020-12-25 00:00:00,second-level-domain,health-human-services,medicare.gov,45223
2020-12-25 00:00:00,second-level-domain,health-human-services,healthcare.gov,43573
2020-12-25 00:00:00,second-level-domain,health-human-services,nih.gov,23521
2020-12-25 00:00:00,second-level-domain,health-human-services,foodsafety.gov,21547
2020-12-25 00:00:00,second-level-domain,health-human-services,genome.gov,20932
2020-12-25 00:00:00,second-level-domain,health-human-services,womenshealth.gov,20302
2020-12-25 00:00:00,second-level-domain,health-human-services,cms.gov,19342
2020-12-25 00:00:00,second-level-domain,health-human-services,samhsa.gov,13410
2020-12-25 00:00:00,second-level-domain,health-human-services,fatherhood.gov,13119
2020-12-25 00:00:00,second-level-domain,health-human-services,health.gov,10765
2020-12-25 00:00:00,second-level-domain,health-human-services,hiv.gov,10537
2020-12-25 00:00:00,second-level-domain,health-human-services,grants.gov,6471
2020-12-25 00:00:00,second-level-domain,health-human-services,vaccines.gov,6397
2020-12-25 00:00:00,second-level-domain,health-human-services,ahrq.gov,6061
2020-12-25 00:00:00,second-level-domain,health-human-services,medicaid.gov,5203
2020-12-25 00:00:00,second-level-domain,health-human-services,ihs.gov,3419
2020-12-25 00:00:00,second-level-domain,health-human-services,hrsa.gov,3104
2020-12-25 00:00:00,second-level-domain,health-human-services,smokefree.gov,2822
2020-12-25 00:00:00,second-level-domain,health-human-services,stopbullying.gov,2544
2020-12-25 00:00:00,second-level-domain,health-human-services,healthypeople.gov,1892
2020-12-25 00:00:00,second-level-domain,health-human-services,healthdata.gov,1855
2020-12-25 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,1773
2020-12-25 00:00:00,second-level-domain,health-human-services,acl.gov,1708
2020-12-25 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,1651
2020-12-25 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,1258
2020-12-25 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,1176
2020-12-25 00:00:00,second-level-domain,health-human-services,healthit.gov,1144
2020-12-25 00:00:00,second-level-domain,health-human-services,organdonor.gov,1102
2020-12-25 00:00:00,second-level-domain,health-human-services,findtreatment.gov,925
2020-12-25 00:00:00,second-level-domain,health-human-services,childcare.gov,590
2020-12-25 00:00:00,second-level-domain,health-human-services,usphs.gov,570
2020-12-25 00:00:00,second-level-domain,health-human-services,girlshealth.gov,454
2020-12-25 00:00:00,second-level-domain,health-human-services,mymedicare.gov,201
2020-12-25 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,152
2020-12-24 00:00:00,second-level-domain,health-human-services,cdc.gov,3155007
2020-12-24 00:00:00,second-level-domain,health-human-services,medlineplus.gov,995978
2020-12-24 00:00:00,second-level-domain,health-human-services,fda.gov,341567
2020-12-24 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,140829
2020-12-24 00:00:00,second-level-domain,health-human-services,medicare.gov,85373
2020-12-24 00:00:00,second-level-domain,health-human-services,hhs.gov,83593
2020-12-24 00:00:00,second-level-domain,health-human-services,cancer.gov,83568
2020-12-24 00:00:00,second-level-domain,health-human-services,healthcare.gov,69169
2020-12-24 00:00:00,second-level-domain,health-human-services,drugabuse.gov,61140
2020-12-24 00:00:00,second-level-domain,health-human-services,cms.gov,50321
2020-12-24 00:00:00,second-level-domain,health-human-services,nih.gov,31140
2020-12-24 00:00:00,second-level-domain,health-human-services,genome.gov,24985
2020-12-24 00:00:00,second-level-domain,health-human-services,womenshealth.gov,21673
2020-12-24 00:00:00,second-level-domain,health-human-services,samhsa.gov,17546
2020-12-24 00:00:00,second-level-domain,health-human-services,foodsafety.gov,16927
2020-12-24 00:00:00,second-level-domain,health-human-services,fatherhood.gov,13320
2020-12-24 00:00:00,second-level-domain,health-human-services,health.gov,11947
2020-12-24 00:00:00,second-level-domain,health-human-services,hiv.gov,11306
2020-12-24 00:00:00,second-level-domain,health-human-services,grants.gov,9093
2020-12-24 00:00:00,second-level-domain,health-human-services,vaccines.gov,8940
2020-12-24 00:00:00,second-level-domain,health-human-services,medicaid.gov,8803
2020-12-24 00:00:00,second-level-domain,health-human-services,ahrq.gov,6522
2020-12-24 00:00:00,second-level-domain,health-human-services,ihs.gov,6330
2020-12-24 00:00:00,second-level-domain,health-human-services,hrsa.gov,4881
2020-12-24 00:00:00,second-level-domain,health-human-services,stopbullying.gov,2985
2020-12-24 00:00:00,second-level-domain,health-human-services,healthdata.gov,2716
2020-12-24 00:00:00,second-level-domain,health-human-services,smokefree.gov,2692
2020-12-24 00:00:00,second-level-domain,health-human-services,healthypeople.gov,2684
2020-12-24 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,2167
2020-12-24 00:00:00,second-level-domain,health-human-services,healthit.gov,2134
2020-12-24 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,2008
2020-12-24 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,1875
2020-12-24 00:00:00,second-level-domain,health-human-services,acl.gov,1822
2020-12-24 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,1762
2020-12-24 00:00:00,second-level-domain,health-human-services,organdonor.gov,1311
2020-12-24 00:00:00,second-level-domain,health-human-services,findtreatment.gov,1135
2020-12-24 00:00:00,second-level-domain,health-human-services,childcare.gov,789
2020-12-24 00:00:00,second-level-domain,health-human-services,usphs.gov,711
2020-12-24 00:00:00,second-level-domain,health-human-services,girlshealth.gov,445
2020-12-24 00:00:00,second-level-domain,health-human-services,mymedicare.gov,381
2020-12-24 00:00:00,second-level-domain,health-human-services,psc.gov,159
2020-12-24 00:00:00,second-level-domain,health-human-services,childwelfare.gov,127
2020-12-24 00:00:00,second-level-domain,health-human-services,selectagents.gov,112
2020-12-24 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,108
2020-12-23 00:00:00,second-level-domain,health-human-services,cdc.gov,4201924
2020-12-23 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1374418
2020-12-23 00:00:00,second-level-domain,health-human-services,fda.gov,495609
2020-12-23 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,190382
2020-12-23 00:00:00,second-level-domain,health-human-services,medicare.gov,174789
2020-12-23 00:00:00,second-level-domain,health-human-services,hhs.gov,147853
2020-12-23 00:00:00,second-level-domain,health-human-services,cms.gov,139843
2020-12-23 00:00:00,second-level-domain,health-human-services,cancer.gov,129298
2020-12-23 00:00:00,second-level-domain,health-human-services,healthcare.gov,128411
2020-12-23 00:00:00,second-level-domain,health-human-services,drugabuse.gov,77765
2020-12-23 00:00:00,second-level-domain,health-human-services,nih.gov,76146
2020-12-23 00:00:00,second-level-domain,health-human-services,genome.gov,37332
2020-12-23 00:00:00,second-level-domain,health-human-services,womenshealth.gov,28437
2020-12-23 00:00:00,second-level-domain,health-human-services,samhsa.gov,26900
2020-12-23 00:00:00,second-level-domain,health-human-services,medicaid.gov,19990
2020-12-23 00:00:00,second-level-domain,health-human-services,health.gov,18389
2020-12-23 00:00:00,second-level-domain,health-human-services,grants.gov,15812
2020-12-23 00:00:00,second-level-domain,health-human-services,fatherhood.gov,15230
